stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.458,-5.163,-4.997,-0.574,0.652,1.207,1.991,-0.032,-1.681,551837399.393,1584,0,0,0.282
norefined,2,-1.832,-5.207,-4.919,-0.685,0.554,1.039,1.816,-0.176,-1.699,416755083.351,1584,0,0,0.352
norefined,3,-1.597,-5.337,-5.001,-0.811,0.448,0.872,1.646,-0.166,-1.404,350736670.140,1584,0,0,0.299
norefined,4,-1.762,-5.455,-4.923,-0.982,0.326,0.602,1.408,-0.319,-1.326,333189972.819,1584,0,0,0.323
norefined,5,-1.321,-5.540,-5.007,-1.008,0.342,0.561,1.365,-0.199,-1.177,318607689.720,1584,0,0,0.238
norefined,6,-1.736,-5.568,-4.888,-1.093,0.285,0.409,1.236,-0.306,-1.204,311321580.462,1584,0,0,0.312
norefined,7,-1.279,-5.650,-4.963,-1.107,0.307,0.381,1.202,-0.188,-1.094,288390148.194,1584,0,0,0.226
norefined,8,-1.708,-5.678,-4.830,-1.188,0.253,0.240,1.100,-0.277,-1.098,293946738.143,1584,0,0,0.301
norefined,9,-1.245,-5.755,-4.903,-1.192,0.273,0.222,1.065,-0.159,-1.009,267676047.721,1584,0,0,0.216
norefined,10,-1.685,-5.783,-4.761,-1.264,0.223,0.096,0.988,-0.233,-0.992,280634791.873,1584,0,0,0.291
refined,11,-1.245,-5.755,-4.903,-1.192,0.273,0.222,1.065,-0.159,-1.009,267676047.721,1584,0,0,0.216
refined,12,-0.866,-4.874,-2.645,-0.381,0.196,-0.897,0.216,0.205,0.348,182847453.291,1584,0,0,0.178
refined,13,-0.625,-2.812,-1.927,-0.822,0.166,-0.181,0.051,0.038,0.010,178157129.580,1584,0,0,0.222
refined,14,-0.704,-3.423,-2.112,-0.725,0.207,-0.291,0.076,0.121,0.081,173861767.874,1584,0,0,0.206
refined,15,-0.704,-3.451,-2.139,-0.708,0.197,-0.332,0.079,0.117,0.090,173686937.263,1584,0,0,0.204
refined,16,-0.712,-3.498,-2.166,-0.713,0.199,-0.341,0.082,0.120,0.095,173676408.245,1584,0,0,0.204
refined,17,-0.711,-3.497,-2.167,-0.711,0.198,-0.343,0.083,0.118,0.094,173675667.036,1584,0,0,0.203
refined,18,-0.712,-3.501,-2.169,-0.712,0.198,-0.343,0.083,0.119,0.095,173675607.912,1584,0,0,0.203
refined,19,-0.712,-3.500,-2.169,-0.711,0.198,-0.344,0.083,0.119,0.095,173675602.190,1584,0,0,0.203
refined,20,-0.712,-3.501,-2.169,-0.712,0.198,-0.344,0.083,0.119,0.095,173675601.540,1584,0,0,0.203
