stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,16.922,1.727,0.000,0,9,5425499640.527,1657606940.673,76
refined,19.398,1.727,0.000,0,9,5425499640.527,1504699391.139,76
