stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.520,"[-2.879, -0.161]",1.359,-1.865,0.067
norefined,c,-5.594,"[-10.518, -0.67]",4.924,-1.895,0.062
norefined,s,-5.225,"[-10.006, -0.444]",4.781,-1.823,0.073
norefined,k0,-0.594,"[-2.528, 1.339]",1.933,-0.513,0.610
norefined,k1,-0.056,"[-1.168, 1.057]",1.113,-0.084,0.934
norefined,k2,0.915,"[-0.802, 2.632]",1.717,0.889,0.377
norefined,k3,1.370,"[-0.091, 2.831]",1.461,1.564,0.123
norefined,k4,-0.199,"[-1.284, 0.885]",1.085,-0.306,0.760
norefined,k5,-0.438,"[-1.561, 0.685]",1.123,-0.650,0.518
refined,tt,-5.138,"[-14.386, 4.111]",9.249,-0.926,0.358
refined,c,-19.951,"[-55.027, 15.125]",35.076,-0.949,0.346
refined,s,-15.473,"[-42.809, 11.863]",27.336,-0.944,0.349
refined,k0,-6.056,"[-16.163, 4.051]",10.107,-0.999,0.321
refined,k1,1.093,"[-1.42, 3.605]",2.513,0.725,0.471
refined,k2,3.452,"[-0.926, 7.83]",4.378,1.315,0.193
refined,k3,-1.301,"[-3.936, 1.335]",2.636,-0.823,0.413
refined,k4,0.198,"[-1.528, 1.923]",1.725,0.191,0.849
refined,k5,3.499,"[-3.32, 10.318]",6.819,0.856,0.395
