stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,38.344,1.727,0.000,0,9,3938037639.479,640258819.532,76
refined,50.448,1.727,0.000,0,9,3938037639.479,506392294.681,76
