stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.051,-6.006,-4.602,-1.369,1.054,1.247,0.648,0.104,1.959,2523145976.792,1584,0,0,0.175
norefined,2,-1.261,-6.176,-4.479,-1.463,0.821,1.089,0.542,-0.033,1.750,2096450835.649,1584,0,0,0.204
norefined,3,-1.425,-6.363,-4.280,-1.571,0.566,0.923,0.452,-0.063,1.563,1829374697.860,1584,0,0,0.224
norefined,4,-1.395,-6.571,-4.032,-1.685,0.307,0.742,0.387,0.006,1.414,1631579607.296,1584,0,0,0.212
norefined,5,-1.361,-6.758,-3.802,-1.779,0.053,0.558,0.342,0.146,1.234,1494416138.024,1584,0,0,0.201
norefined,6,-1.308,-6.921,-3.622,-1.831,-0.182,0.391,0.346,0.356,0.993,1407511782.805,1584,0,0,0.189
norefined,7,-1.299,-7.053,-3.498,-1.819,-0.366,0.288,0.431,0.629,0.691,1355767928.484,1584,0,0,0.184
norefined,8,-0.984,-7.224,-3.387,-1.772,-0.436,0.307,0.589,0.788,0.464,1388303549.521,1584,0,0,0.136
norefined,9,-1.466,-7.197,-3.329,-1.765,-0.457,0.290,0.603,0.829,0.361,1375802339.058,1584,0,0,0.204
norefined,10,-0.977,-7.283,-3.362,-1.796,-0.467,0.306,0.628,0.810,0.369,1380623591.472,1584,0,0,0.134
refined,11,-1.299,-7.053,-3.498,-1.819,-0.366,0.288,0.431,0.629,0.691,1355767928.484,1584,0,0,0.184
refined,12,-1.838,-11.429,-5.103,-3.721,-0.021,1.755,1.156,1.584,-0.778,1266399592.915,1584,0,0,0.161
refined,13,-1.930,-13.408,-6.011,-3.702,0.694,1.308,2.321,1.258,-2.369,1219161244.176,1584,0,0,0.144
refined,14,-2.689,-19.760,-8.681,-5.614,1.777,2.281,2.804,2.035,-3.700,1206341041.572,1584,0,0,0.136
refined,15,-2.283,-16.442,-7.381,-4.467,3.136,0.489,1.879,1.430,-3.700,1222657111.699,1584,0,0,0.139
refined,16,-4.196,-31.068,-13.303,-9.273,5.248,2.459,4.181,2.684,-6.228,1187764337.847,1584,0,0,0.135
refined,17,-8.742,-60.362,-25.563,-17.554,9.534,3.549,10.196,2.502,-9.754,1170561343.240,1584,0,0,0.145
refined,18,-28.741,-175.554,-79.911,-42.487,14.895,0.619,48.791,-11.439,-19.593,1244942600.567,1584,0,0,0.164
refined,19,86.148,534.411,243.072,133.730,-53.480,-1.517,-135.774,26.045,68.316,12214312348.094,1584,0,0,0.161
refined,20,1944.308,-3051.036,9915.649,-7422.816,-16887.055,25749.104,7232.810,6331.669,9815.567,11078772057.163,1584,0,0,-0.637
