stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.299,"[-2.6, 0.003]",1.301,-1.665,0.101
norefined,c,-7.053,"[-13.68, -0.426]",6.627,-1.775,0.080
norefined,s,-3.498,"[-7.139, 0.143]",3.641,-1.602,0.114
norefined,k0,-1.819,"[-4.513, 0.875]",2.694,-1.126,0.264
norefined,k1,-0.366,"[-2.846, 2.113]",2.479,-0.246,0.806
norefined,k2,0.288,"[-1.956, 2.532]",2.244,0.214,0.831
norefined,k3,0.431,"[-1.459, 2.321]",1.890,0.380,0.705
norefined,k4,0.629,"[-0.938, 2.196]",1.567,0.669,0.506
norefined,k5,0.691,"[-1.317, 2.7]",2.009,0.574,0.568
refined,tt,-8.742,"[-146.48, 128.996]",137.738,-0.106,0.916
refined,c,-60.362,"[-925.076, 804.352]",864.714,-0.116,0.908
refined,s,-25.563,"[-404.926, 353.8]",379.363,-0.112,0.911
refined,k0,-17.554,"[-239.488, 204.38]",221.934,-0.132,0.895
refined,k1,9.534,"[-57.023, 76.09]",66.556,0.239,0.812
refined,k2,3.549,"[-38.058, 45.156]",41.607,0.142,0.887
refined,k3,10.196,"[-227.578, 247.969]",237.774,0.072,0.943
refined,k4,2.502,"[-52.584, 57.588]",55.086,0.076,0.940
refined,k5,-9.754,"[-105.731, 86.222]",95.977,-0.170,0.866
