stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,53.519,1.727,0.000,0,9,3536377452.662,431835935.903,76
refined,64.110,1.727,0.000,0,9,3536377452.662,367920450.850,76
