stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.916,1.727,0.000,0,9,3707974443.853,1355767928.484,76
refined,16.137,1.727,0.000,0,9,3707974443.853,1170561343.241,76
