stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.704,"[-2.987, -0.422]",1.283,-2.216,0.030
norefined,c,-6.921,"[-12.359, -1.483]",5.438,-2.123,0.037
norefined,s,-3.752,"[-6.534, -0.971]",2.781,-2.250,0.028
norefined,k0,-1.158,"[-3.058, 0.741]",1.900,-1.017,0.313
norefined,k1,0.059,"[-1.79, 1.908]",1.849,0.053,0.958
norefined,k2,0.472,"[-1.33, 2.274]",1.802,0.437,0.664
norefined,k3,0.229,"[-1.406, 1.864]",1.635,0.234,0.816
norefined,k4,0.150,"[-1.176, 1.476]",1.326,0.189,0.851
norefined,k5,0.786,"[-0.925, 2.497]",1.711,0.766,0.446
refined,tt,-0.968,"[-1.693, -0.243]",0.725,-2.228,0.029
refined,c,-5.862,"[-9.823, -1.9]",3.962,-2.468,0.016
refined,s,-2.583,"[-4.424, -0.741]",1.841,-2.340,0.022
refined,k0,-0.677,"[-2.104, 0.751]",1.428,-0.791,0.432
refined,k1,0.329,"[-0.974, 1.631]",1.302,0.421,0.675
refined,k2,0.538,"[-1.052, 2.128]",1.590,0.564,0.575
refined,k3,0.040,"[-1.261, 1.34]",1.301,0.051,0.960
refined,k4,0.319,"[-0.677, 1.314]",0.996,0.534,0.595
refined,k5,-1.046,"[-2.617, 0.526]",1.572,-1.110,0.271
