stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.457,"[-2.254, -0.661]",0.797,-3.051,0.003
norefined,c,-7.086,"[-10.805, -3.367]",3.719,-3.178,0.002
norefined,s,-3.750,"[-5.75, -1.751]",2.000,-3.128,0.003
norefined,k0,-0.759,"[-1.996, 0.478]",1.237,-1.023,0.310
norefined,k1,-0.027,"[-1.347, 1.293]",1.320,-0.035,0.972
norefined,k2,0.198,"[-1.039, 1.435]",1.237,0.267,0.791
norefined,k3,0.082,"[-1.018, 1.183]",1.101,0.125,0.901
norefined,k4,0.615,"[-0.315, 1.546]",0.931,1.103,0.274
norefined,k5,0.766,"[-0.533, 2.065]",1.299,0.983,0.329
refined,tt,-0.961,"[-1.444, -0.477]",0.483,-3.315,0.001
refined,c,-6.424,"[-9.378, -3.471]",2.953,-3.628,0.001
refined,s,-3.099,"[-4.632, -1.565]",1.534,-3.369,0.001
refined,k0,0.110,"[-0.819, 1.04]",0.929,0.198,0.844
refined,k1,0.178,"[-0.898, 1.254]",1.076,0.276,0.783
refined,k2,-0.458,"[-1.181, 0.264]",0.722,-1.058,0.294
refined,k3,-0.079,"[-1.079, 0.921]",1.000,-0.131,0.896
refined,k4,0.319,"[-0.359, 0.997]",0.678,0.785,0.435
refined,k5,-0.135,"[-1.23, 0.96]",1.095,-0.205,0.838
