stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,75.424,2.023,0.000,76,0,9,3016603777.289,270994136.439
refined,304.599,2.023,0.000,76,0,9,3016603777.289,71967457.501
