stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.027,-7.020,-1.095,0.692,1.793,-1.018,-1.694,-0.934,-1.578,950260122.860,0.289
norefined,2,-1.597,-7.134,-1.257,0.747,1.654,-1.071,-1.671,-0.945,-1.565,614060774.204,0.224
norefined,3,-1.132,-7.240,-1.352,0.753,1.566,-1.106,-1.639,-0.908,-1.523,489205943.970,0.156
norefined,4,-0.819,-7.352,-1.386,0.767,1.529,-1.088,-1.452,-0.731,-1.259,411393867.076,0.111
norefined,5,-1.217,-7.372,-1.353,0.742,1.524,-1.053,-1.267,-0.587,-1.078,396942401.750,0.165
norefined,6,-0.803,-7.456,-1.401,0.759,1.468,-1.067,-1.152,-0.492,-0.871,346334620.443,0.108
norefined,7,-1.265,-7.428,-1.397,0.712,1.455,-1.045,-1.025,-0.420,-0.763,350056064.780,0.170
norefined,8,-0.799,-7.504,-1.458,0.721,1.393,-1.068,-0.964,-0.367,-0.651,316944420.856,0.107
norefined,9,-1.275,-7.458,-1.466,0.674,1.385,-1.051,-0.860,-0.315,-0.577,320827560.314,0.171
norefined,10,-0.798,-7.528,-1.533,0.675,1.323,-1.076,-0.820,-0.280,-0.501,298160559.414,0.106
refined,11,-0.798,-7.528,-1.533,0.675,1.323,-1.076,-0.820,-0.280,-0.501,298160559.414,0.106
refined,12,-0.767,-3.747,-2.810,-0.234,-0.131,0.051,0.274,0.738,0.194,269339106.302,0.205
refined,13,-0.781,-5.009,-2.336,-0.031,0.256,-0.144,0.122,0.207,0.018,139522321.616,0.156
refined,14,-0.971,-6.381,-2.912,0.049,0.529,-0.266,0.085,0.162,0.076,134457646.050,0.152
refined,15,-1.048,-6.914,-3.198,0.043,0.583,-0.247,0.066,0.171,0.096,133933276.665,0.152
refined,16,-1.082,-7.137,-3.327,0.032,0.586,-0.232,0.052,0.186,0.097,133808046.195,0.152
refined,17,-1.101,-7.262,-3.397,0.029,0.593,-0.228,0.044,0.195,0.098,133777671.726,0.152
refined,18,-1.109,-7.321,-3.430,0.027,0.596,-0.225,0.040,0.200,0.098,133770512.107,0.152
refined,19,-1.114,-7.351,-3.447,0.027,0.597,-0.224,0.038,0.202,0.098,133768856.404,0.152
refined,20,-1.116,-7.365,-3.455,0.026,0.598,-0.223,0.037,0.203,0.098,133768477.060,0.152
