stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,64.867,2.023,0.000,76,0,9,2589244334.027,266561185.400
refined,211.036,2.023,0.000,76,0,9,2589244334.027,88225362.258
