stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,55.201,2.023,0.000,0,9,2657204482.803,315768229.738,76
refined,196.553,2.023,0.000,0,9,2657204482.803,96968758.820,76
