stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,59.874,2.023,0.000,0,9,2941796615.243,325321546.111,76
refined,304.054,2.023,0.000,0,9,2941796615.243,70305560.125,76
