stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,49.825,1.727,0.000,0,9,3009496515.078,391204418.896,76
refined,77.212,1.727,0.000,0,9,3009496515.078,264647783.462,76
