stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,72.749,2.023,0.000,0,9,2941239232.938,273039443.013,76
refined,185.250,2.023,0.000,0,9,2941239232.938,113630370.282,76
