stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.683,-5.237,-3.144,1.099,0.984,-1.791,1.908,-0.847,-0.897,739686416.138,1584,0,0,0.130
norefined,2,-1.115,-5.310,-3.047,1.017,0.856,-1.716,1.922,-0.824,-0.758,526393993.394,1584,0,0,0.210
norefined,3,-0.898,-5.466,-3.072,0.845,0.593,-1.559,1.948,-0.796,-0.526,402231050.508,1584,0,0,0.164
norefined,4,-1.228,-5.560,-2.970,0.730,0.434,-1.399,1.975,-0.718,-0.301,389192068.475,1584,0,0,0.221
norefined,5,-0.767,-5.628,-3.080,0.643,0.335,-1.354,1.952,-0.740,-0.285,352617097.453,1584,0,0,0.136
norefined,6,-1.233,-5.661,-2.958,0.603,0.304,-1.291,1.939,-0.693,-0.196,350296286.230,1584,0,0,0.218
norefined,7,-0.765,-5.717,-3.074,0.529,0.221,-1.258,1.913,-0.719,-0.198,320961360.560,1584,0,0,0.134
norefined,8,-1.238,-5.742,-2.951,0.502,0.209,-1.207,1.893,-0.675,-0.128,325430056.682,1584,0,0,0.216
norefined,9,-0.768,-5.791,-3.070,0.436,0.137,-1.180,1.865,-0.702,-0.141,300149598.426,1584,0,0,0.133
norefined,10,-1.243,-5.810,-2.946,0.420,0.138,-1.137,1.843,-0.659,-0.081,308031401.276,1584,0,0,0.214
refined,11,-0.768,-5.791,-3.070,0.436,0.137,-1.180,1.865,-0.702,-0.141,300149598.426,1584,0,0,0.133
refined,12,-0.951,-5.511,-3.056,0.167,0.090,0.073,-0.508,0.129,0.400,127027010.849,1584,0,0,0.173
refined,13,-1.196,-7.329,-3.846,0.173,0.245,-0.020,-0.235,-0.099,0.245,102215798.070,1584,0,0,0.163
refined,14,-1.243,-7.679,-4.002,0.178,0.253,-0.057,-0.217,-0.096,0.232,101873084.763,1584,0,0,0.162
refined,15,-1.241,-7.671,-3.993,0.184,0.248,-0.053,-0.215,-0.092,0.226,101868161.136,1584,0,0,0.162
refined,16,-1.243,-7.684,-4.000,0.183,0.249,-0.055,-0.216,-0.090,0.226,101868005.251,1584,0,0,0.162
refined,17,-1.243,-7.682,-3.998,0.183,0.249,-0.054,-0.216,-0.091,0.226,101867994.380,1584,0,0,0.162
refined,18,-1.243,-7.682,-3.999,0.183,0.249,-0.055,-0.216,-0.090,0.226,101867993.281,1584,0,0,0.162
refined,19,-1.243,-7.682,-3.999,0.183,0.249,-0.055,-0.216,-0.090,0.226,101867993.159,1584,0,0,0.162
refined,20,-1.243,-7.682,-3.999,0.183,0.249,-0.055,-0.216,-0.090,0.226,101867993.144,1584,0,0,0.162
