stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.683,"[-1.363, -0.004]",0.680,-1.677,0.098
norefined,c,-4.653,"[-8.593, -0.713]",3.940,-1.970,0.053
norefined,s,-3.075,"[-5.553, -0.597]",2.478,-2.070,0.042
norefined,k0,0.003,"[-1.063, 1.069]",1.066,0.005,0.996
norefined,k1,-1.051,"[-2.822, 0.72]",1.771,-0.990,0.326
norefined,k2,0.152,"[-1.119, 1.423]",1.271,0.200,0.842
norefined,k3,-0.543,"[-1.685, 0.599]",1.142,-0.793,0.431
norefined,k4,-0.746,"[-2.628, 1.135]",1.881,-0.662,0.510
norefined,k5,-0.943,"[-2.458, 0.573]",1.515,-1.038,0.303
refined,tt,-0.931,"[-1.579, -0.282]",0.648,-2.394,0.019
refined,c,-5.975,"[-10.307, -1.642]",4.332,-2.300,0.025
refined,s,-3.086,"[-5.191, -0.98]",2.106,-2.444,0.017
refined,k0,0.193,"[-0.576, 0.961]",0.769,0.418,0.677
refined,k1,1.080,"[-0.539, 2.698]",1.619,1.112,0.270
refined,k2,-1.010,"[-2.198, 0.177]",1.187,-1.419,0.160
refined,k3,0.167,"[-0.47, 0.804]",0.637,0.437,0.664
refined,k4,-0.965,"[-2.72, 0.791]",1.756,-0.916,0.363
refined,k5,0.137,"[-0.553, 0.827]",0.690,0.332,0.741
