attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.893,"[-3.504, -0.283]",1.610,-1.961,0.054,8.691,ngd,71,295458358.887,0.170,-1.000,-0.893,0,0,fn
c,-7.253,"[-13.141, -1.364]",5.889,-2.054,0.044,8.691,ngd,71,295458358.887,0.170,-6.000,-1.253,0,0,fn
s,-5.055,"[-9.945, -0.165]",4.890,-1.724,0.089,8.691,ngd,71,295458358.887,0.170,-3.000,-2.055,0,0,fn
k0,-0.860,"[-3.738, 2.018]",2.878,-0.498,0.620,8.691,ngd,71,295458358.887,0.170,0.000,-0.860,0,0,fp
k1,-0.717,"[-2.318, 0.884]",1.601,-0.747,0.458,8.691,ngd,71,295458358.887,0.170,0.000,-0.717,0,0,fp
k2,0.326,"[-1.203, 1.855]",1.529,0.356,0.723,8.691,ngd,71,295458358.887,0.170,0.000,0.326,0,0,fp
k3,-0.464,"[-1.284, 0.356]",0.820,-0.944,0.349,8.691,ngd,71,295458358.887,0.170,0.000,-0.464,0,0,fp
k4,-0.445,"[-2.247, 1.357]",1.802,-0.412,0.682,8.691,ngd,71,295458358.887,0.170,0.000,-0.445,0,0,fp
k5,-0.921,"[-2.571, 0.728]",1.650,-0.931,0.355,8.691,ngd,71,295458358.887,0.170,0.000,-0.921,0,0,fp
vot,0.261,,,,,8.691,ngd,71,295458358.887,0.170,0.167,0.094,0,0,fn
tt,-2.181,"[-4.02, -0.342]",1.839,-1.978,0.052,8.922,lm,71,521152176.801,0.226,-1.000,-1.181,0,0,fn
c,-6.906,"[-13.163, -0.648]",6.257,-1.841,0.070,8.922,lm,71,521152176.801,0.226,-6.000,-0.906,0,0,fn
s,-4.691,"[-10.057, 0.676]",5.366,-1.458,0.150,8.922,lm,71,521152176.801,0.226,-3.000,-1.691,1,0,fn
k0,-1.883,"[-6.163, 2.396]",4.279,-0.734,0.465,8.922,lm,71,521152176.801,0.226,0.000,-1.883,0,0,fp
k1,-1.424,"[-3.812, 0.965]",2.389,-0.994,0.324,8.922,lm,71,521152176.801,0.226,0.000,-1.424,0,0,fp
k2,0.185,"[-1.978, 2.348]",2.163,0.143,0.887,8.922,lm,71,521152176.801,0.226,0.000,0.185,0,0,fp
k3,-0.259,"[-1.5, 0.983]",1.241,-0.347,0.729,8.922,lm,71,521152176.801,0.226,0.000,-0.259,0,0,fp
k4,-1.316,"[-4.276, 1.643]",2.960,-0.742,0.461,8.922,lm,71,521152176.801,0.226,0.000,-1.316,0,0,fp
k5,-1.173,"[-3.122, 0.777]",1.949,-1.003,0.319,8.922,lm,71,521152176.801,0.226,0.000,-1.173,0,0,fp
vot,0.316,,,,,8.922,lm,71,521152176.801,0.226,0.167,0.149,0,0,fn
tt,-1.893,"[-3.504, -0.283]",1.610,-1.961,0.054,17.645,ngd+lm,71,295458358.887,0.170,-1.000,-0.893,0,0,fn
c,-7.253,"[-13.141, -1.364]",5.889,-2.054,0.044,17.645,ngd+lm,71,295458358.887,0.170,-6.000,-1.253,0,0,fn
s,-5.055,"[-9.945, -0.165]",4.890,-1.724,0.089,17.645,ngd+lm,71,295458358.887,0.170,-3.000,-2.055,0,0,fn
k0,-0.860,"[-3.738, 2.018]",2.878,-0.498,0.620,17.645,ngd+lm,71,295458358.887,0.170,0.000,-0.860,0,0,fp
k1,-0.717,"[-2.318, 0.884]",1.601,-0.747,0.458,17.645,ngd+lm,71,295458358.887,0.170,0.000,-0.717,0,0,fp
k2,0.326,"[-1.203, 1.855]",1.529,0.356,0.723,17.645,ngd+lm,71,295458358.887,0.170,0.000,0.326,0,0,fp
k3,-0.464,"[-1.284, 0.356]",0.820,-0.944,0.349,17.645,ngd+lm,71,295458358.887,0.170,0.000,-0.464,0,0,fp
k4,-0.445,"[-2.247, 1.357]",1.802,-0.412,0.682,17.645,ngd+lm,71,295458358.887,0.170,0.000,-0.445,0,0,fp
k5,-0.921,"[-2.571, 0.728]",1.650,-0.931,0.355,17.645,ngd+lm,71,295458358.887,0.170,0.000,-0.921,0,0,fp
vot,0.261,,,,,17.645,ngd+lm,71,295458358.887,0.170,0.167,0.094,0,0,fn
