attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.173,"[-2.11, -0.236]",0.937,-2.088,0.041,44,0.200,272279625.640,0.169,-1.000,-0.173,0,0,fn
c,-8.416,"[-14.997, -1.836]",6.580,-2.133,0.037,44,0.200,272279625.640,0.169,-6.000,-2.416,0,0,fn
s,-4.185,"[-7.85, -0.521]",3.665,-1.905,0.061,44,0.200,272279625.640,0.169,-3.000,-1.185,0,0,fn
k0,-0.240,"[-1.138, 0.657]",0.897,-0.446,0.657,44,0.200,272279625.640,0.169,0.000,-0.240,0,0,fp
k1,0.154,"[-0.451, 0.758]",0.605,0.423,0.673,44,0.200,272279625.640,0.169,0.000,0.154,0,0,fp
k2,-0.368,"[-1.55, 0.814]",1.182,-0.520,0.605,44,0.200,272279625.640,0.169,0.000,-0.368,0,0,fp
k3,0.254,"[-0.679, 1.187]",0.933,0.454,0.651,44,0.200,272279625.640,0.169,0.000,0.254,0,0,fp
k4,-0.287,"[-1.306, 0.732]",1.019,-0.470,0.640,44,0.200,272279625.640,0.169,0.000,-0.287,0,0,fp
k5,0.291,"[-1.257, 1.84]",1.548,0.314,0.755,44,0.200,272279625.640,0.169,0.000,0.291,0,0,fp
vot,0.139,,,,,44,0.200,272279625.640,0.169,0.167,-0.027,0,0,fn
tt,-0.757,"[-1.215, -0.3]",0.458,-2.759,0.007,44,0.300,613414055.204,0.245,-1.000,0.243,0,0,fn
c,-5.014,"[-8.55, -1.478]",3.536,-2.365,0.021,44,0.300,613414055.204,0.245,-6.000,0.986,0,0,fn
s,-2.141,"[-3.541, -0.742]",1.400,-2.552,0.013,44,0.300,613414055.204,0.245,-3.000,0.859,0,0,fn
k0,0.004,"[-0.827, 0.836]",0.831,0.008,0.993,44,0.300,613414055.204,0.245,0.000,0.004,0,0,fp
k1,0.186,"[-0.366, 0.739]",0.553,0.562,0.576,44,0.300,613414055.204,0.245,0.000,0.186,0,0,fp
k2,-0.356,"[-1.267, 0.556]",0.911,-0.651,0.517,44,0.300,613414055.204,0.245,0.000,-0.356,0,0,fp
k3,0.237,"[-0.595, 1.07]",0.832,0.475,0.636,44,0.300,613414055.204,0.245,0.000,0.237,0,0,fp
k4,0.221,"[-0.584, 1.025]",0.805,0.457,0.649,44,0.300,613414055.204,0.245,0.000,0.221,0,0,fp
k5,1.168,"[0.013, 2.322]",1.155,1.687,0.096,44,0.300,613414055.204,0.245,0.000,1.168,0,1,fp
vot,0.151,,,,,44,0.300,613414055.204,0.245,0.167,-0.016,0,0,fn
tt,-7.971,"[-49.246, 33.304]",41.275,-0.322,0.748,44,0.400,1430740035.703,0.404,-1.000,-6.971,1,0,fn
c,-52.268,"[-314.062, 209.526]",261.794,-0.333,0.740,44,0.400,1430740035.703,0.404,-6.000,-46.268,1,0,fn
s,-20.815,"[-124.215, 82.585]",103.400,-0.336,0.738,44,0.400,1430740035.703,0.404,-3.000,-17.815,1,0,fn
k0,-1.538,"[-14.323, 11.247]",12.785,-0.201,0.842,44,0.400,1430740035.703,0.404,0.000,-1.538,0,0,fp
k1,3.264,"[-21.203, 27.731]",24.467,0.222,0.825,44,0.400,1430740035.703,0.404,0.000,3.264,0,0,fp
k2,2.332,"[-22.206, 26.871]",24.539,0.159,0.875,44,0.400,1430740035.703,0.404,0.000,2.332,0,0,fp
k3,-9.232,"[-60.14, 41.676]",50.908,-0.302,0.763,44,0.400,1430740035.703,0.404,0.000,-9.232,0,0,fp
k4,5.817,"[-20.433, 32.068]",26.251,0.370,0.713,44,0.400,1430740035.703,0.404,0.000,5.817,0,0,fp
k5,-10.450,"[-64.656, 43.756]",54.206,-0.322,0.749,44,0.400,1430740035.703,0.404,0.000,-10.450,0,0,fp
vot,0.152,,,,,44,0.400,1430740035.703,0.404,0.167,-0.014,0,0,fn
