stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.538,"[-0.875, -0.202]",0.337,-2.666,0.010
norefined,c,-5.961,"[-9.322, -2.6]",3.361,-2.958,0.004
norefined,s,-2.738,"[-4.387, -1.089]",1.649,-2.770,0.007
norefined,k0,0.183,"[-0.585, 0.951]",0.768,0.398,0.692
norefined,k1,-0.287,"[-0.837, 0.262]",0.550,-0.872,0.386
norefined,k2,-0.929,"[-1.919, 0.062]",0.991,-1.564,0.123
norefined,k3,0.819,"[0.046, 1.591]",0.773,1.768,0.082
norefined,k4,0.357,"[-0.457, 1.172]",0.814,0.732,0.467
norefined,k5,0.515,"[-0.575, 1.606]",1.091,0.788,0.434
refined,tt,-1.173,"[-2.11, -0.236]",0.937,-2.088,0.041
refined,c,-8.416,"[-14.997, -1.836]",6.580,-2.133,0.037
refined,s,-4.185,"[-7.85, -0.521]",3.665,-1.905,0.061
refined,k0,-0.240,"[-1.138, 0.657]",0.897,-0.446,0.657
refined,k1,0.154,"[-0.451, 0.758]",0.605,0.423,0.673
refined,k2,-0.368,"[-1.55, 0.814]",1.182,-0.520,0.605
refined,k3,0.254,"[-0.679, 1.187]",0.933,0.454,0.651
refined,k4,-0.287,"[-1.306, 0.732]",1.019,-0.470,0.640
refined,k5,0.291,"[-1.257, 1.84]",1.548,0.314,0.755
