stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,12.442,1.727,0.000,0,9,4662657163.249,1745421668.893,76
refined,16.816,1.727,0.000,0,9,4662657163.249,1430740035.703,76
