stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.034,-5.830,-1.749,0.706,-0.309,-0.708,1.531,1.572,0.776,3384616817.575,1584,0,0,0.006
norefined,2,-0.419,-5.885,-1.807,0.572,-0.367,-0.842,1.368,1.444,0.664,2529068691.404,1584,0,0,0.071
norefined,3,-0.677,-5.939,-1.908,0.460,-0.402,-0.979,1.100,1.229,0.522,2184820421.317,1584,0,0,0.114
norefined,4,-0.506,-6.012,-2.067,0.404,-0.398,-1.063,0.804,0.954,0.395,1949844227.665,1584,0,0,0.084
norefined,5,-0.738,-6.069,-2.109,0.328,-0.385,-1.151,0.491,0.697,0.280,1843434425.204,1584,0,0,0.122
norefined,6,-0.321,-6.126,-2.255,0.319,-0.291,-1.115,0.367,0.570,0.179,1839782681.501,1584,0,0,0.052
norefined,7,-0.783,-6.140,-2.204,0.266,-0.286,-1.188,0.246,0.485,0.117,1782512047.837,1584,0,0,0.128
norefined,8,-0.333,-6.189,-2.330,0.273,-0.181,-1.126,0.192,0.428,0.026,1781449096.871,1584,0,0,0.054
norefined,9,-0.805,-6.198,-2.273,0.227,-0.177,-1.195,0.095,0.359,-0.031,1745421668.893,1584,0,0,0.130
norefined,10,-0.350,-6.245,-2.390,0.241,-0.071,-1.120,0.065,0.328,-0.120,1745966946.177,1584,0,0,0.056
refined,11,-0.805,-6.198,-2.273,0.227,-0.177,-1.195,0.095,0.359,-0.031,1745421668.893,1584,0,0,0.130
refined,12,-1.801,-14.707,-4.422,0.594,0.339,0.295,-1.396,0.387,-2.837,1491293320.289,1584,0,0,0.122
refined,13,-3.786,-28.002,-8.999,0.090,1.418,1.146,-3.686,1.670,-5.869,1455003052.169,1584,0,0,0.135
refined,14,-5.808,-35.302,-15.808,-1.405,1.687,0.436,-6.156,5.103,-8.125,1444538175.830,1584,0,0,0.165
refined,15,-0.807,-9.462,-2.468,-1.923,-0.627,4.074,-1.425,0.217,-1.098,1933166298.423,1584,0,0,0.085
refined,16,-1.513,-11.493,-5.083,-0.081,-0.101,2.499,-3.056,1.718,-1.428,1672623924.622,1584,0,0,0.132
refined,17,-2.509,-15.979,-6.918,-0.728,1.385,-0.754,-2.242,1.189,-3.919,1508139337.145,1584,0,0,0.157
refined,18,-3.775,-25.075,-10.494,-1.330,1.140,1.670,-4.866,2.977,-5.171,1457868506.658,1584,0,0,0.151
refined,19,-5.289,-34.376,-14.357,-1.239,1.102,0.839,-5.153,4.067,-6.719,1431700640.608,1584,0,0,0.154
refined,20,-7.971,-52.268,-20.815,-1.538,3.264,2.332,-9.232,5.817,-10.450,1430740035.703,1584,0,0,0.152
