stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.156,"[-2.323, 0.011]",1.167,-1.653,0.103
norefined,c,-6.220,"[-11.738, -0.702]",5.518,-1.880,0.064
norefined,s,-4.256,"[-8.421, -0.09]",4.165,-1.704,0.093
norefined,k0,0.157,"[-1.224, 1.538]",1.381,0.190,0.850
norefined,k1,0.329,"[-0.738, 1.396]",1.067,0.514,0.609
norefined,k2,-0.470,"[-1.448, 0.507]",0.977,-0.803,0.425
norefined,k3,0.844,"[-0.398, 2.086]",1.242,1.133,0.261
norefined,k4,0.318,"[-0.748, 1.383]",1.065,0.497,0.621
norefined,k5,0.602,"[-0.444, 1.648]",1.046,0.960,0.340
refined,tt,-22.042,"[-79.063, 34.979]",57.021,-0.645,0.521
refined,c,-172.112,"[-617.024, 272.8]",444.912,-0.645,0.521
refined,s,-66.586,"[-239.547, 106.375]",172.961,-0.642,0.523
refined,k0,-14.703,"[-59.195, 29.789]",44.492,-0.551,0.583
refined,k1,-29.853,"[-104.022, 44.316]",74.169,-0.671,0.504
refined,k2,10.482,"[-14.665, 35.629]",25.147,0.695,0.489
refined,k3,38.057,"[-62.173, 138.287]",100.230,0.633,0.529
refined,k4,12.073,"[-22.731, 46.876]",34.803,0.579,0.565
refined,k5,4.661,"[-6.933, 16.255]",11.594,0.671,0.505
