stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,113.319,2.023,0.000,0,9,3385203120.336,208679894.939,76
refined,278.505,2.023,0.000,0,9,3385203120.336,88130778.645,76
