stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,108.122,2.023,0.000,0,9,3449106390.877,222181966.909,76
refined,267.092,2.023,0.000,0,9,3449106390.877,93527384.377,76
