stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,106.324,2.023,0.000,0,9,3088057319.955,202067771.117,76
refined,176.797,2.023,0.000,0,9,3088057319.955,124775750.771,76
