stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.611,-6.631,-2.347,-1.903,0.738,-0.393,-0.766,-0.239,-0.572,802992569.223,1584,0,0,0.092
norefined,2,-1.058,-6.564,-2.500,-1.807,0.709,-0.400,-0.701,-0.234,-0.481,631931288.048,1584,0,0,0.161
norefined,3,-0.754,-6.543,-2.806,-1.629,0.696,-0.466,-0.555,-0.193,-0.421,530152360.275,1584,0,0,0.115
norefined,4,-1.192,-6.460,-2.946,-1.526,0.650,-0.482,-0.447,-0.183,-0.339,456310191.225,1584,0,0,0.184
norefined,5,-0.814,-6.454,-3.185,-1.370,0.654,-0.553,-0.308,-0.147,-0.313,388894241.352,1584,0,0,0.126
norefined,6,-1.280,-6.378,-3.251,-1.296,0.596,-0.550,-0.217,-0.147,-0.239,382544012.451,1584,0,0,0.201
norefined,7,-0.820,-6.414,-3.386,-1.195,0.618,-0.601,-0.148,-0.125,-0.232,352731554.987,1584,0,0,0.128
norefined,8,-1.305,-6.356,-3.387,-1.163,0.563,-0.571,-0.102,-0.138,-0.165,362877135.971,1584,0,0,0.205
norefined,9,-0.826,-6.409,-3.478,-1.088,0.591,-0.612,-0.063,-0.118,-0.161,340403483.630,1584,0,0,0.129
norefined,10,-1.313,-6.358,-3.454,-1.074,0.535,-0.571,-0.038,-0.136,-0.098,354712684.627,1584,0,0,0.207
refined,11,-0.826,-6.409,-3.478,-1.088,0.591,-0.612,-0.063,-0.118,-0.161,340403483.630,1584,0,0,0.129
refined,12,-0.523,-3.273,-0.996,1.070,-0.818,0.447,0.415,0.359,-0.243,652912485.045,1584,0,0,0.160
refined,13,-0.575,-3.620,-1.728,0.510,-0.166,0.347,0.179,-0.095,-0.250,263010062.711,1584,0,0,0.159
refined,14,-0.641,-4.163,-2.134,0.245,-0.048,0.241,0.069,-0.055,-0.147,241974926.695,1584,0,0,0.154
refined,15,-0.662,-4.350,-2.205,0.165,-0.069,0.139,0.077,-0.012,-0.114,240719964.282,1584,0,0,0.152
refined,16,-0.681,-4.486,-2.259,0.151,-0.090,0.109,0.080,0.005,-0.107,240536011.693,1584,0,0,0.152
refined,17,-0.688,-4.537,-2.278,0.144,-0.100,0.093,0.083,0.012,-0.101,240505848.905,1584,0,0,0.152
refined,18,-0.691,-4.559,-2.287,0.141,-0.103,0.087,0.085,0.015,-0.099,240501133.736,1584,0,0,0.152
refined,19,-0.692,-4.568,-2.290,0.140,-0.105,0.085,0.085,0.016,-0.099,240500412.085,1584,0,0,0.151
refined,20,-0.692,-4.571,-2.291,0.139,-0.105,0.084,0.085,0.016,-0.098,240500302.758,1584,0,0,0.151
