stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.943,"[-2.014, 0.128]",1.071,-1.468,0.147
norefined,c,-7.744,"[-15.662, 0.175]",7.918,-1.631,0.108
norefined,s,-3.404,"[-6.88, 0.072]",3.476,-1.633,0.107
norefined,k0,0.339,"[-1.04, 1.718]",1.379,0.410,0.683
norefined,k1,0.113,"[-1.349, 1.575]",1.462,0.129,0.898
norefined,k2,-0.812,"[-1.979, 0.354]",1.167,-1.161,0.250
norefined,k3,-2.063,"[-5.028, 0.902]",2.965,-1.161,0.250
norefined,k4,-0.575,"[-1.991, 0.84]",1.415,-0.678,0.500
norefined,k5,0.997,"[-0.31, 2.304]",1.307,1.272,0.208
refined,tt,-1.549,"[-3.371, 0.272]",1.822,-1.419,0.161
refined,c,-8.947,"[-19.54, 1.646]",10.593,-1.409,0.164
refined,s,-4.480,"[-9.829, 0.868]",5.349,-1.397,0.167
refined,k0,1.741,"[-0.807, 4.289]",2.548,1.140,0.259
refined,k1,0.695,"[-0.648, 2.039]",1.344,0.863,0.391
refined,k2,-0.446,"[-1.373, 0.481]",0.927,-0.803,0.425
refined,k3,-1.447,"[-4.165, 1.272]",2.718,-0.888,0.378
refined,k4,-0.590,"[-1.925, 0.745]",1.335,-0.737,0.464
refined,k5,-0.753,"[-2.026, 0.52]",1.273,-0.986,0.328
