stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,23.236,1.727,0.000,0,9,3267015495.762,792725111.882,76
refined,33.587,1.727,0.000,0,9,3267015495.762,592742314.370,76
