stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.454,1.727,0.000,0,9,3082537699.987,442169769.006,76
refined,81.363,1.727,0.000,0,9,3082537699.987,258400208.542,76
