stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-2.493,-7.779,-1.405,0.358,-0.176,-1.078,-1.834,-1.804,1.582,2189234916.365,1584,0,0,0.320
norefined,2,-2.062,-7.877,-1.584,0.350,-0.249,-1.088,-1.929,-1.717,1.550,1905594726.889,1584,0,0,0.262
norefined,3,-1.883,-7.884,-1.972,0.312,-0.188,-1.058,-1.997,-1.494,1.469,1707909573.029,1584,0,0,0.239
norefined,4,-1.626,-7.873,-2.339,0.290,-0.135,-1.039,-2.047,-1.316,1.364,1444261053.084,1584,0,0,0.207
norefined,5,-1.279,-7.866,-2.643,0.294,-0.083,-1.018,-2.082,-1.158,1.275,1112502967.411,1584,0,0,0.163
norefined,6,-0.894,-7.860,-2.885,0.302,-0.009,-0.976,-2.103,-0.980,1.208,930469709.966,1584,0,0,0.114
norefined,7,-1.342,-7.783,-3.022,0.286,0.035,-0.905,-2.074,-0.856,1.170,950297285.740,1584,0,0,0.172
norefined,8,-0.914,-7.786,-3.218,0.314,0.080,-0.870,-2.089,-0.716,1.102,834613134.582,1584,0,0,0.117
norefined,9,-1.402,-7.723,-3.262,0.294,0.087,-0.829,-2.051,-0.679,1.069,890466065.228,1584,0,0,0.182
norefined,10,-0.943,-7.744,-3.404,0.339,0.113,-0.812,-2.063,-0.575,0.997,792725111.882,1584,0,0,0.122
refined,11,-0.943,-7.744,-3.404,0.339,0.113,-0.812,-2.063,-0.575,0.997,792725111.882,1584,0,0,0.122
refined,12,-1.054,-5.723,-2.825,1.032,1.166,-0.145,-0.459,-0.288,-0.812,619497816.527,1584,0,0,0.184
refined,13,-0.984,-5.712,-2.799,0.869,0.532,-0.249,-0.684,-0.251,-0.451,595807149.841,1584,0,0,0.172
refined,14,-1.150,-6.687,-3.299,1.076,0.593,-0.303,-0.925,-0.318,-0.549,593991361.052,1584,0,0,0.172
refined,15,-1.229,-7.136,-3.536,1.223,0.599,-0.335,-1.036,-0.380,-0.586,593463862.132,1584,0,0,0.172
refined,16,-1.306,-7.564,-3.761,1.350,0.625,-0.362,-1.139,-0.431,-0.628,593203695.691,1584,0,0,0.173
refined,17,-1.369,-7.920,-3.947,1.455,0.642,-0.385,-1.220,-0.474,-0.661,593043739.446,1584,0,0,0.173
refined,18,-1.429,-8.258,-4.123,1.552,0.660,-0.405,-1.296,-0.513,-0.693,592929080.616,1584,0,0,0.173
refined,19,-1.488,-8.591,-4.297,1.645,0.677,-0.425,-1.369,-0.551,-0.722,592833812.145,1584,0,0,0.173
refined,20,-1.549,-8.947,-4.480,1.741,0.695,-0.446,-1.447,-0.590,-0.753,592742314.370,1584,0,0,0.173
