stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.937,"[-1.549, -0.324]",0.612,-3.054,0.003
norefined,c,-6.594,"[-10.631, -2.557]",4.037,-3.260,0.002
norefined,s,-3.644,"[-5.789, -1.498]",2.146,-3.390,0.001
norefined,k0,-0.700,"[-1.944, 0.544]",1.244,-1.123,0.265
norefined,k1,-0.027,"[-1.647, 1.594]",1.621,-0.033,0.974
norefined,k2,0.715,"[-0.748, 2.178]",1.463,0.976,0.333
norefined,k3,-0.723,"[-1.612, 0.166]",0.889,-1.622,0.109
norefined,k4,0.481,"[-0.491, 1.452]",0.971,0.988,0.327
norefined,k5,-0.487,"[-1.601, 0.628]",1.114,-0.872,0.387
refined,tt,-0.896,"[-1.26, -0.532]",0.364,-4.911,0.000
refined,c,-5.662,"[-7.865, -3.458]",2.203,-5.129,0.000
refined,s,-2.937,"[-4.158, -1.715]",1.222,-4.798,0.000
refined,k0,0.294,"[-0.297, 0.885]",0.591,0.992,0.325
refined,k1,-0.258,"[-1.058, 0.541]",0.800,-0.645,0.521
refined,k2,-0.242,"[-1.048, 0.564]",0.806,-0.600,0.551
refined,k3,0.117,"[-0.321, 0.556]",0.439,0.534,0.595
refined,k4,-0.112,"[-0.628, 0.405]",0.516,-0.431,0.668
refined,k5,0.283,"[-0.322, 0.888]",0.605,0.934,0.354
