stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,109.970,2.023,0.000,0,9,2904133220.258,184130544.440,76
refined,219.752,2.023,0.000,0,9,2904133220.258,95158483.803,76
