stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.496,"[-1.235, 0.243]",0.739,-1.119,0.267
norefined,c,-5.160,"[-11.784, 1.464]",6.624,-1.299,0.198
norefined,s,-2.048,"[-4.625, 0.528]",2.577,-1.326,0.189
norefined,k0,0.656,"[-1.585, 2.897]",2.241,0.488,0.627
norefined,k1,-1.057,"[-3.222, 1.107]",2.164,-0.815,0.418
norefined,k2,-1.199,"[-3.71, 1.313]",2.511,-0.796,0.429
norefined,k3,0.739,"[-1.636, 3.114]",2.375,0.519,0.605
norefined,k4,-0.983,"[-2.817, 0.851]",1.834,-0.894,0.374
norefined,k5,-0.667,"[-2.026, 0.691]",1.359,-0.819,0.416
refined,tt,-0.746,"[-1.442, -0.049]",0.696,-1.786,0.079
refined,c,-4.834,"[-8.924, -0.744]",4.090,-1.971,0.053
refined,s,-1.636,"[-3.056, -0.216]",1.420,-1.921,0.059
refined,k0,-0.026,"[-1.631, 1.578]",1.604,-0.027,0.978
refined,k1,0.158,"[-0.821, 1.137]",0.979,0.269,0.789
refined,k2,-0.025,"[-1.37, 1.32]",1.345,-0.031,0.975
refined,k3,-0.018,"[-2.021, 1.984]",2.003,-0.015,0.988
refined,k4,-0.794,"[-2.167, 0.579]",1.373,-0.965,0.338
refined,k5,0.100,"[-0.888, 1.088]",0.988,0.169,0.866
