stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,10.447,1.727,0.000,0,9,4863269720.522,2023535121.353,76
refined,12.560,1.727,0.000,0,9,4863269720.522,1809814153.215,76
