stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.955,"[-1.974, 0.064]",1.019,-1.592,0.122
norefined,c,-4.631,"[-9.476, 0.214]",4.845,-1.624,0.115
norefined,s,-1.489,"[-3.332, 0.355]",1.844,-1.372,0.181
norefined,k0,0.363,"[-1.007, 1.733]",1.370,0.450,0.656
norefined,k1,-0.491,"[-1.617, 0.634]",1.126,-0.742,0.464
norefined,k2,0.118,"[-1.379, 1.616]",1.497,0.134,0.894
norefined,k3,1.533,"[-1.025, 4.09]",2.557,1.018,0.317
norefined,k4,1.658,"[-0.578, 3.894]",2.236,1.260,0.218
norefined,k5,0.592,"[-1.366, 2.549]",1.958,0.514,0.611
refined,tt,-1.331,"[-1.639, -1.023]",0.308,-7.333,0.000
refined,c,-7.717,"[-9.423, -6.011]",1.706,-7.686,0.000
refined,s,-3.979,"[-4.856, -3.101]",0.877,-7.704,0.000
refined,k0,0.327,"[-0.098, 0.752]",0.425,1.308,0.201
refined,k1,0.110,"[-0.14, 0.36]",0.250,0.747,0.461
refined,k2,0.003,"[-0.41, 0.415]",0.412,0.011,0.991
refined,k3,-0.445,"[-0.843, -0.048]",0.397,-1.904,0.067
refined,k4,0.094,"[-0.35, 0.538]",0.444,0.361,0.721
refined,k5,-0.078,"[-0.436, 0.28]",0.358,-0.371,0.713
