stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.065,"[-2.03, -0.1]",0.965,-2.203,0.031
norefined,c,-6.176,"[-11.578, -0.775]",5.401,-2.282,0.026
norefined,s,-3.101,"[-5.918, -0.284]",2.817,-2.197,0.031
norefined,k0,-0.725,"[-2.619, 1.17]",1.895,-0.764,0.448
norefined,k1,-1.120,"[-2.905, 0.666]",1.786,-1.252,0.215
norefined,k2,0.679,"[-0.609, 1.966]",1.287,1.053,0.296
norefined,k3,0.271,"[-0.985, 1.527]",1.256,0.430,0.668
norefined,k4,-1.097,"[-2.792, 0.599]",1.696,-1.291,0.201
norefined,k5,-0.318,"[-1.65, 1.013]",1.331,-0.477,0.635
refined,tt,-2.082,"[-5.325, 1.162]",3.243,-1.281,0.205
refined,c,-11.370,"[-27.975, 5.236]",16.605,-1.367,0.176
refined,s,-5.844,"[-14.839, 3.151]",8.995,-1.297,0.199
refined,k0,0.150,"[-1.709, 2.01]",1.860,0.161,0.872
refined,k1,-0.237,"[-2.46, 1.987]",2.224,-0.213,0.832
refined,k2,-1.118,"[-4.164, 1.928]",3.046,-0.733,0.466
refined,k3,0.071,"[-1.235, 1.377]",1.306,0.109,0.914
refined,k4,-0.767,"[-2.754, 1.22]",1.987,-0.771,0.444
refined,k5,0.223,"[-1.357, 1.804]",1.581,0.282,0.779
