stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,0.459,-5.875,-2.755,-1.372,-1.788,0.808,0.966,-1.364,-1.100,2612061714.912,1584,0,0,-0.078
norefined,2,-0.029,-5.866,-2.790,-1.407,-1.841,0.778,0.908,-1.386,-1.143,1540195571.397,1584,0,0,0.005
norefined,3,-0.523,-5.839,-2.838,-1.401,-1.841,0.773,0.865,-1.357,-1.150,1107959352.952,1584,0,0,0.090
norefined,4,-1.002,-5.796,-2.900,-1.365,-1.799,0.764,0.771,-1.300,-1.150,1000493292.567,1584,0,0,0.173
norefined,5,-0.761,-5.917,-2.935,-1.234,-1.756,0.694,0.499,-1.035,-1.236,945206986.289,1584,0,0,0.129
norefined,6,-1.128,-5.943,-2.952,-1.096,-1.660,0.643,0.321,-0.809,-1.212,916227368.440,1584,0,0,0.190
norefined,7,-0.664,-6.029,-2.992,-1.043,-1.649,0.624,0.200,-0.721,-1.227,913603856.381,1584,0,0,0.110
norefined,8,-1.145,-5.968,-3.032,-1.009,-1.610,0.622,0.116,-0.661,-1.206,888187183.509,1584,0,0,0.192
norefined,9,-0.674,-6.055,-3.067,-0.955,-1.595,0.605,0.017,-0.584,-1.206,884425079.616,1584,0,0,0.111
norefined,10,-1.157,-5.992,-3.096,-0.927,-1.560,0.603,-0.063,-0.528,-1.182,866887609.932,1584,0,0,0.193
refined,11,-1.157,-5.992,-3.096,-0.927,-1.560,0.603,-0.063,-0.528,-1.182,866887609.932,1584,0,0,0.193
refined,12,-0.045,-2.216,-1.888,-0.712,1.998,-0.428,0.052,3.050,1.600,6232945919.504,1584,0,0,0.020
refined,13,-0.129,5.518,5.200,2.598,-5.270,1.569,0.160,-9.995,-6.063,9178511090.872,1584,0,0,-0.023
refined,14,0.252,-28.042,-27.459,-6.691,22.682,-11.343,-2.762,51.797,31.779,7980713553.506,1584,0,0,-0.009
refined,15,-5.563,243.155,254.573,63.679,-221.380,105.000,26.993,-477.669,-279.697,9957075068.655,1584,0,0,-0.023
refined,16,-6496.789,31173.049,-8155.220,14642.079,-22801.112,-20506.807,28837.802,26196.972,-6873.458,9922158446.772,1584,0,0,-0.208
refined,17,-6495.407,31180.397,-8128.252,14661.953,-22787.734,-20495.490,28840.801,26206.498,-6860.349,9733144218.080,1584,0,0,-0.208
refined,18,-6495.407,31180.397,-8128.252,14661.953,-22787.734,-20495.490,28840.801,26206.498,-6860.349,9733144218.080,1584,0,0,-0.208
refined,19,-6495.407,31180.397,-8128.252,14661.953,-22787.734,-20495.490,28840.801,26206.498,-6860.349,9733144218.080,1584,0,0,-0.208
refined,20,-6495.407,31180.397,-8128.252,14661.953,-22787.734,-20495.490,28840.801,26206.498,-6860.349,9733144218.080,1584,0,0,-0.208
