stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.090,"[-1.905, -0.276]",0.815,-2.232,0.029
norefined,c,-6.240,"[-10.99, -1.491]",4.749,-2.191,0.032
norefined,s,-3.599,"[-6.364, -0.834]",2.765,-2.171,0.033
norefined,k0,0.915,"[-0.061, 1.892]",0.977,1.563,0.123
norefined,k1,-0.231,"[-1.19, 0.729]",0.959,-0.401,0.690
norefined,k2,-0.216,"[-1.317, 0.884]",1.101,-0.328,0.744
norefined,k3,0.639,"[-0.401, 1.68]",1.040,1.025,0.309
norefined,k4,-1.048,"[-2.295, 0.199]",1.247,-1.401,0.166
norefined,k5,-0.061,"[-1.099, 0.977]",1.038,-0.098,0.922
refined,tt,-1.437,"[-2.341, -0.533]",0.904,-2.652,0.010
refined,c,-8.018,"[-12.949, -3.087]",4.931,-2.712,0.008
refined,s,-4.687,"[-7.48, -1.893]",2.793,-2.799,0.007
refined,k0,0.204,"[-0.508, 0.915]",0.711,0.477,0.635
refined,k1,1.717,"[0.079, 3.355]",1.638,1.748,0.085
refined,k2,0.310,"[-0.81, 1.431]",1.121,0.462,0.646
refined,k3,-0.657,"[-1.726, 0.412]",1.069,-1.025,0.309
refined,k4,-0.954,"[-1.941, 0.034]",0.987,-1.611,0.112
refined,k5,0.124,"[-0.903, 1.151]",1.027,0.202,0.841
