attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.067,"[-1.431, -0.702]",0.365,-4.881,0.000,6,0.150,169374331.425,0.132,-1.000,-0.067,0,0,fn
c,-7.048,"[-9.562, -4.535]",2.514,-4.677,0.000,6,0.150,169374331.425,0.132,-6.000,-1.048,0,0,fn
s,-3.113,"[-4.254, -1.971]",1.142,-4.548,0.000,6,0.150,169374331.425,0.132,-3.000,-0.113,0,0,fn
k0,-0.007,"[-0.573, 0.56]",0.567,-0.020,0.984,6,0.150,169374331.425,0.132,0.000,-0.007,0,0,fp
k1,0.075,"[-0.673, 0.822]",0.747,0.167,0.868,6,0.150,169374331.425,0.132,0.000,0.075,0,0,fp
k2,0.128,"[-0.475, 0.73]",0.603,0.353,0.725,6,0.150,169374331.425,0.132,0.000,0.128,0,0,fp
k3,-0.029,"[-0.596, 0.537]",0.567,-0.086,0.931,6,0.150,169374331.425,0.132,0.000,-0.029,0,0,fp
k4,0.055,"[-0.43, 0.54]",0.485,0.190,0.850,6,0.150,169374331.425,0.132,0.000,0.055,0,0,fp
k5,-0.533,"[-1.39, 0.323]",0.857,-1.039,0.303,6,0.150,169374331.425,0.132,0.000,-0.533,0,0,fp
vot,0.151,,,,,6,0.150,169374331.425,0.132,0.167,-0.015,0,0,fn
tt,-1.330,"[-2.128, -0.531]",0.799,-2.777,0.007,6,0.200,311099831.676,0.181,-1.000,-0.330,0,0,fn
c,-6.554,"[-9.94, -3.167]",3.386,-3.228,0.002,6,0.200,311099831.676,0.181,-6.000,-0.554,0,0,fn
s,-4.005,"[-6.268, -1.742]",2.263,-2.952,0.004,6,0.200,311099831.676,0.181,-3.000,-1.005,0,0,fn
k0,-0.130,"[-0.986, 0.727]",0.856,-0.253,0.801,6,0.200,311099831.676,0.181,0.000,-0.130,0,0,fp
k1,0.686,"[-0.643, 2.014]",1.328,0.861,0.392,6,0.200,311099831.676,0.181,0.000,0.686,0,0,fp
k2,0.056,"[-0.75, 0.863]",0.807,0.117,0.907,6,0.200,311099831.676,0.181,0.000,0.056,0,0,fp
k3,0.299,"[-0.651, 1.248]",0.950,0.525,0.602,6,0.200,311099831.676,0.181,0.000,0.299,0,0,fp
k4,-0.641,"[-1.539, 0.258]",0.899,-1.189,0.239,6,0.200,311099831.676,0.181,0.000,-0.641,0,0,fp
k5,-0.843,"[-2.238, 0.551]",1.394,-1.009,0.317,6,0.200,311099831.676,0.181,0.000,-0.843,0,0,fp
vot,0.203,,,,,6,0.200,311099831.676,0.181,0.167,0.036,0,0,fn
tt,-0.916,"[-1.617, -0.214]",0.702,-2.177,0.033,6,0.250,577470094.078,0.236,-1.000,0.084,0,0,fn
c,-6.150,"[-11.14, -1.161]",4.990,-2.056,0.044,6,0.250,577470094.078,0.236,-6.000,-0.150,0,0,fn
s,-3.311,"[-5.808, -0.815]",2.496,-2.212,0.030,6,0.250,577470094.078,0.236,-3.000,-0.311,0,0,fn
k0,0.054,"[-0.979, 1.087]",1.033,0.087,0.931,6,0.250,577470094.078,0.236,0.000,0.054,0,0,fp
k1,-0.874,"[-2.191, 0.443]",1.317,-1.107,0.272,6,0.250,577470094.078,0.236,0.000,-0.874,0,0,fp
k2,-0.714,"[-1.927, 0.499]",1.213,-0.981,0.330,6,0.250,577470094.078,0.236,0.000,-0.714,0,0,fp
k3,0.256,"[-0.802, 1.315]",1.058,0.404,0.687,6,0.250,577470094.078,0.236,0.000,0.256,0,0,fp
k4,-0.043,"[-0.923, 0.837]",0.880,-0.081,0.936,6,0.250,577470094.078,0.236,0.000,-0.043,0,0,fp
k5,1.188,"[-0.445, 2.821]",1.633,1.213,0.229,6,0.250,577470094.078,0.236,0.000,1.188,0,0,fp
vot,0.149,,,,,6,0.250,577470094.078,0.236,0.167,-0.018,0,0,fn
