stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-1.128,-6.643,-3.159,1.825,0.689,-0.765,1.945,-1.703,1.796,1300207154.869,1584,0,0,0.170
norefined,2,-0.883,-6.780,-3.256,1.649,0.702,-0.722,1.729,-1.782,1.521,1189910385.351,1584,0,0,0.130
norefined,3,-1.095,-6.881,-3.315,1.456,0.706,-0.561,1.488,-1.780,1.257,1121712912.615,1584,0,0,0.159
norefined,4,-0.865,-7.011,-3.349,1.290,0.733,-0.377,1.271,-1.703,1.003,1080053780.430,1584,0,0,0.123
norefined,5,-1.296,-7.036,-3.274,1.271,0.746,-0.219,1.193,-1.581,0.899,1062633130.018,1584,0,0,0.184
norefined,6,-0.884,-7.120,-3.345,1.172,0.768,-0.104,1.052,-1.532,0.750,1035955120.767,1584,0,0,0.124
norefined,7,-1.335,-7.123,-3.251,1.168,0.769,0.017,1.006,-1.407,0.680,1026019975.322,1584,0,0,0.187
norefined,8,-0.896,-7.191,-3.333,1.077,0.780,0.101,0.885,-1.363,0.564,1009946446.317,1584,0,0,0.125
norefined,9,-1.361,-7.176,-3.244,1.072,0.772,0.192,0.856,-1.244,0.516,1002109750.467,1584,0,0,0.190
norefined,10,-0.904,-7.239,-3.326,0.986,0.773,0.244,0.753,-1.208,0.422,994179990.983,1584,0,0,0.125
refined,11,-0.904,-7.239,-3.326,0.986,0.773,0.244,0.753,-1.208,0.422,994179990.983,1584,0,0,0.125
refined,12,-0.635,-2.953,-1.650,-0.777,0.994,0.196,0.115,1.142,-0.422,1017113794.752,1584,0,0,0.215
refined,13,-0.100,-0.859,-0.157,0.665,-0.235,0.471,0.285,-0.744,-0.622,996868771.249,1584,0,0,0.116
refined,14,-0.156,-0.856,-0.230,0.031,0.285,0.280,0.016,0.038,-0.079,605430133.680,1584,0,0,0.182
refined,15,-0.155,-0.912,-0.258,0.198,0.178,0.322,0.036,-0.055,-0.109,579768977.198,1584,0,0,0.170
refined,16,-0.155,-0.921,-0.254,0.194,0.186,0.319,0.039,-0.065,-0.110,579635046.777,1584,0,0,0.168
refined,17,-0.155,-0.921,-0.254,0.194,0.185,0.319,0.039,-0.065,-0.111,579634196.340,1584,0,0,0.168
refined,18,-0.155,-0.921,-0.254,0.194,0.185,0.319,0.039,-0.065,-0.111,579634186.358,1584,0,0,0.168
refined,19,-0.155,-0.921,-0.254,0.194,0.185,0.319,0.039,-0.065,-0.111,579634186.222,1584,0,0,0.168
refined,20,-0.155,-0.921,-0.254,0.194,0.185,0.319,0.039,-0.065,-0.111,579634186.220,1584,0,0,0.168
