stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,47.089,2.023,0.000,0,9,4290350127.358,585678836.030,76
refined,80.409,2.023,0.000,0,9,4290350127.358,363553033.328,76
