stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.457,-7.205,-4.519,-0.734,-0.362,1.930,-1.035,1.696,1.233,2286052010.722,0.063
norefined,2,-0.940,-7.218,-4.470,-0.790,-0.397,1.887,-1.070,1.635,1.186,971005499.789,0.130
norefined,3,-1.412,-7.236,-4.372,-0.843,-0.441,1.825,-1.092,1.553,1.140,528338479.234,0.195
norefined,4,-1.012,-7.390,-4.332,-0.915,-0.505,1.706,-1.120,1.409,0.999,639639052.763,0.137
norefined,5,-1.487,-7.399,-4.226,-0.942,-0.550,1.657,-1.141,1.333,0.961,470437002.792,0.201
norefined,6,-1.008,-7.505,-4.240,-0.930,-0.568,1.622,-1.131,1.288,0.892,555965050.687,0.134
norefined,7,-1.485,-7.509,-4.135,-0.947,-0.611,1.577,-1.150,1.217,0.859,427669226.950,0.198
norefined,8,-1.002,-7.607,-4.155,-0.921,-0.623,1.552,-1.128,1.185,0.806,499449941.205,0.132
norefined,9,-1.483,-7.604,-4.055,-0.932,-0.662,1.513,-1.146,1.120,0.779,395617317.703,0.195
norefined,10,-0.997,-7.696,-4.081,-0.901,-0.670,1.492,-1.117,1.095,0.736,460016606.761,0.130
refined,11,-1.483,-7.604,-4.055,-0.932,-0.662,1.513,-1.146,1.120,0.779,395617317.703,0.195
refined,12,-0.623,-4.347,-2.041,0.237,0.460,-0.578,0.651,-1.111,-0.192,215283223.034,0.143
refined,13,-0.909,-5.323,-2.595,0.435,0.011,0.162,0.411,-1.148,-0.243,105311113.848,0.171
refined,14,-1.122,-6.407,-3.169,0.506,0.020,0.230,0.515,-1.332,-0.376,100902269.381,0.175
refined,15,-1.171,-6.640,-3.301,0.536,0.020,0.237,0.542,-1.387,-0.435,100706560.208,0.176
refined,16,-1.179,-6.678,-3.322,0.545,0.018,0.237,0.546,-1.398,-0.449,100699272.466,0.177
refined,17,-1.180,-6.685,-3.326,0.547,0.018,0.238,0.547,-1.401,-0.452,100698939.476,0.177
refined,18,-1.181,-6.687,-3.327,0.548,0.018,0.238,0.547,-1.402,-0.452,100698922.499,0.177
refined,19,-1.181,-6.687,-3.327,0.548,0.017,0.238,0.547,-1.402,-0.452,100698921.580,0.177
refined,20,-1.181,-6.687,-3.327,0.548,0.017,0.238,0.547,-1.402,-0.453,100698921.528,0.177
