attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.811,"[-0.995, -0.628]",0.183,-8.830,0.000,11,0.150,87414002.015,0.096,-1.000,0.189,0,0,fn
c,-5.095,"[-6.173, -4.017]",1.078,-9.433,0.000,11,0.150,87414002.015,0.096,-6.000,0.905,0,0,fn
s,-2.504,"[-3.052, -1.955]",0.548,-9.115,0.000,11,0.150,87414002.015,0.096,-3.000,0.496,0,0,fn
k0,0.199,"[-0.246, 0.643]",0.444,0.892,0.375,11,0.150,87414002.015,0.096,0.000,0.199,0,0,fp
k1,-0.091,"[-0.37, 0.188]",0.279,-0.649,0.519,11,0.150,87414002.015,0.096,0.000,-0.091,0,0,fp
k2,0.072,"[-0.323, 0.467]",0.395,0.364,0.717,11,0.150,87414002.015,0.096,0.000,0.072,0,0,fp
k3,-0.236,"[-0.593, 0.121]",0.357,-1.320,0.191,11,0.150,87414002.015,0.096,0.000,-0.236,0,0,fp
k4,-0.402,"[-0.888, 0.084]",0.486,-1.652,0.103,11,0.150,87414002.015,0.096,0.000,-0.402,0,0,fp
k5,0.263,"[-0.143, 0.669]",0.406,1.292,0.201,11,0.150,87414002.015,0.096,0.000,0.263,0,0,fp
vot,0.159,,,,,11,0.150,87414002.015,0.096,0.167,-0.007,0,0,fn
tt,-1.181,"[-1.56, -0.802]",0.379,-6.219,0.000,11,0.200,100698921.528,0.104,-1.000,-0.181,0,0,fn
c,-6.687,"[-8.639, -4.735]",1.952,-6.838,0.000,11,0.200,100698921.528,0.104,-6.000,-0.687,0,0,fn
s,-3.327,"[-4.335, -2.319]",1.008,-6.589,0.000,11,0.200,100698921.528,0.104,-3.000,-0.327,0,0,fn
k0,0.548,"[-0.122, 1.218]",0.670,1.634,0.107,11,0.200,100698921.528,0.104,0.000,0.548,0,0,fp
k1,0.017,"[-0.338, 0.373]",0.355,0.098,0.922,11,0.200,100698921.528,0.104,0.000,0.017,0,0,fp
k2,0.238,"[-0.286, 0.762]",0.524,0.905,0.369,11,0.200,100698921.528,0.104,0.000,0.238,0,0,fp
k3,0.547,"[-0.062, 1.156]",0.609,1.794,0.077,11,0.200,100698921.528,0.104,0.000,0.547,0,1,fp
k4,-1.402,"[-2.267, -0.536]",0.866,-3.232,0.002,11,0.200,100698921.528,0.104,0.000,-1.402,0,1,fp
k5,-0.453,"[-1.067, 0.161]",0.614,-1.471,0.146,11,0.200,100698921.528,0.104,0.000,-0.453,0,0,fp
vot,0.177,,,,,11,0.200,100698921.528,0.104,0.167,0.010,0,0,fn
tt,-0.899,"[-1.168, -0.629]",0.269,-6.660,0.000,11,0.250,141141758.250,0.122,-1.000,0.101,0,0,fn
c,-5.779,"[-7.384, -4.174]",1.605,-7.186,0.000,11,0.250,141141758.250,0.122,-6.000,0.221,0,0,fn
s,-2.915,"[-3.755, -2.075]",0.840,-6.923,0.000,11,0.250,141141758.250,0.122,-3.000,0.085,0,0,fn
k0,-0.090,"[-0.688, 0.509]",0.598,-0.299,0.766,11,0.250,141141758.250,0.122,0.000,-0.090,0,0,fp
k1,-0.001,"[-0.389, 0.388]",0.388,-0.003,0.998,11,0.250,141141758.250,0.122,0.000,-0.001,0,0,fp
k2,-0.056,"[-0.607, 0.494]",0.551,-0.204,0.839,11,0.250,141141758.250,0.122,0.000,-0.056,0,0,fp
k3,-0.290,"[-0.79, 0.211]",0.500,-1.155,0.252,11,0.250,141141758.250,0.122,0.000,-0.290,0,0,fp
k4,0.176,"[-0.507, 0.859]",0.683,0.515,0.608,11,0.250,141141758.250,0.122,0.000,0.176,0,0,fp
k5,0.043,"[-0.478, 0.565]",0.521,0.166,0.869,11,0.250,141141758.250,0.122,0.000,0.043,0,0,fp
vot,0.156,,,,,11,0.250,141141758.250,0.122,0.167,-0.011,0,0,fn
