stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,43.521,2.023,0.000,76,0,9,2708447545.147,395617317.703
refined,192.785,2.023,0.000,76,0,9,2708447545.147,100698921.528
