stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-2.725,-5.833,-1.456,1.071,-0.745,0.058,1.982,-1.333,-0.720,2177812465.363,0.467
norefined,2,-2.366,-5.951,-1.686,0.920,-0.807,-0.038,1.901,-1.428,-0.773,1613314339.597,0.398
norefined,3,-1.948,-6.058,-1.908,0.822,-0.835,-0.064,1.861,-1.456,-0.798,1034818813.111,0.322
norefined,4,-1.507,-6.160,-2.093,0.739,-0.853,-0.099,1.812,-1.478,-0.795,569441821.205,0.245
norefined,5,-1.042,-6.249,-2.216,0.676,-0.803,-0.135,1.790,-1.494,-0.747,297163132.542,0.167
norefined,6,-0.933,-6.270,-2.549,0.502,-0.674,-0.114,1.704,-1.280,-0.586,215755866.821,0.149
norefined,7,-1.231,-6.208,-2.807,0.399,-0.596,-0.060,1.623,-1.048,-0.479,195933564.699,0.198
norefined,8,-0.764,-6.297,-2.892,0.329,-0.530,-0.080,1.574,-1.022,-0.414,231215770.409,0.121
norefined,9,-1.258,-6.257,-2.866,0.323,-0.539,-0.059,1.539,-0.977,-0.420,185456487.937,0.201
norefined,10,-0.784,-6.350,-2.931,0.266,-0.478,-0.077,1.494,-0.963,-0.361,218478041.308,0.124
refined,11,-1.258,-6.257,-2.866,0.323,-0.539,-0.059,1.539,-0.977,-0.420,185456487.937,0.201
refined,12,-0.632,-4.347,-2.104,-0.236,-0.051,0.420,-0.378,0.430,0.210,124995561.025,0.145
refined,13,-0.823,-5.065,-2.404,-0.291,-0.183,0.444,-0.043,0.133,0.167,83962841.462,0.162
refined,14,-0.934,-5.698,-2.650,-0.359,-0.204,0.525,0.022,0.092,0.159,82036624.655,0.164
refined,15,-0.976,-5.944,-2.738,-0.401,-0.204,0.575,0.017,0.087,0.155,81853319.472,0.164
refined,16,-0.991,-6.034,-2.771,-0.416,-0.204,0.595,0.012,0.085,0.151,81832734.048,0.164
refined,17,-0.997,-6.065,-2.783,-0.421,-0.204,0.602,0.011,0.085,0.150,81830465.268,0.164
refined,18,-0.998,-6.075,-2.787,-0.422,-0.204,0.604,0.010,0.084,0.150,81830217.609,0.164
refined,19,-0.999,-6.079,-2.788,-0.423,-0.204,0.605,0.010,0.084,0.150,81830190.674,0.164
refined,20,-0.999,-6.080,-2.788,-0.423,-0.204,0.605,0.010,0.084,0.150,81830187.749,0.164
