stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,136.054,2.023,0.000,0,9,3133909900.128,162582243.418,76
refined,207.858,2.023,0.000,0,9,3133909900.128,108360066.673,76
