stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,55.962,2.023,0.000,0,9,4365332314.169,512526329.290,76
refined,88.806,2.023,0.000,0,9,4365332314.169,337634394.651,76
