attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.185,"[-0.239, -0.13]",0.055,-6.704,0.000,80,0.800,568461751.871,0.192,-1.000,0.815,0,0,fn
c,-1.233,"[-1.611, -0.854]",0.378,-6.502,0.000,80,0.800,568461751.871,0.192,-6.000,4.767,0,0,fn
s,-0.876,"[-1.155, -0.597]",0.279,-6.259,0.000,80,0.800,568461751.871,0.192,-3.000,2.124,0,0,fn
k0,0.482,"[0.155, 0.808]",0.327,2.941,0.004,80,0.800,568461751.871,0.192,0.000,0.482,0,1,fp
k1,0.043,"[-0.235, 0.321]",0.278,0.309,0.758,80,0.800,568461751.871,0.192,0.000,0.043,0,0,fp
k2,0.053,"[-0.347, 0.454]",0.401,0.266,0.791,80,0.800,568461751.871,0.192,0.000,0.053,0,0,fp
k3,0.336,"[0.089, 0.583]",0.247,2.713,0.008,80,0.800,568461751.871,0.192,0.000,0.336,0,1,fp
k4,0.317,"[-0.013, 0.647]",0.330,1.916,0.060,80,0.800,568461751.871,0.192,0.000,0.317,0,1,fp
k5,0.147,"[-0.165, 0.458]",0.312,0.939,0.351,80,0.800,568461751.871,0.192,0.000,0.147,0,0,fp
vot,0.150,,,,,80,0.800,568461751.871,0.192,0.167,-0.017,0,0,fn
tt,-0.795,"[-1.043, -0.546]",0.248,-6.386,0.000,80,0.900,153626001.680,0.116,-1.000,0.205,0,0,fn
c,-5.323,"[-6.935, -3.71]",1.612,-6.590,0.000,80,0.900,153626001.680,0.116,-6.000,0.677,0,0,fn
s,-2.652,"[-3.514, -1.79]",0.862,-6.142,0.000,80,0.900,153626001.680,0.116,-3.000,0.348,0,0,fn
k0,0.450,"[-0.071, 0.971]",0.521,1.724,0.089,80,0.900,153626001.680,0.116,0.000,0.450,0,1,fp
k1,-0.062,"[-0.481, 0.358]",0.419,-0.293,0.770,80,0.900,153626001.680,0.116,0.000,-0.062,0,0,fp
k2,0.353,"[-0.292, 0.999]",0.645,1.093,0.278,80,0.900,153626001.680,0.116,0.000,0.353,0,0,fp
k3,0.071,"[-0.32, 0.463]",0.392,0.363,0.718,80,0.900,153626001.680,0.116,0.000,0.071,0,0,fp
k4,0.320,"[-0.123, 0.762]",0.442,1.443,0.154,80,0.900,153626001.680,0.116,0.000,0.320,0,0,fp
k5,-0.095,"[-0.47, 0.281]",0.375,-0.504,0.616,80,0.900,153626001.680,0.116,0.000,-0.095,0,0,fp
vot,0.149,,,,,80,0.900,153626001.680,0.116,0.167,-0.017,0,0,fn
tt,-0.939,"[-1.27, -0.607]",0.331,-5.653,0.000,80,1.100,190252105.473,0.157,-1.000,0.061,0,0,fn
c,-5.230,"[-6.994, -3.466]",1.764,-5.917,0.000,80,1.100,190252105.473,0.157,-6.000,0.770,0,0,fn
s,-2.506,"[-3.393, -1.619]",0.887,-5.638,0.000,80,1.100,190252105.473,0.157,-3.000,0.494,0,0,fn
k0,-0.287,"[-0.863, 0.289]",0.576,-0.994,0.324,80,1.100,190252105.473,0.157,0.000,-0.287,0,0,fp
k1,0.026,"[-0.444, 0.496]",0.470,0.109,0.913,80,1.100,190252105.473,0.157,0.000,0.026,0,0,fp
k2,0.033,"[-0.672, 0.739]",0.705,0.094,0.925,80,1.100,190252105.473,0.157,0.000,0.033,0,0,fp
k3,-0.058,"[-0.489, 0.373]",0.431,-0.268,0.790,80,1.100,190252105.473,0.157,0.000,-0.058,0,0,fp
k4,-0.212,"[-0.671, 0.246]",0.458,-0.925,0.358,80,1.100,190252105.473,0.157,0.000,-0.212,0,0,fp
k5,-0.256,"[-0.776, 0.264]",0.520,-0.982,0.330,80,1.100,190252105.473,0.157,0.000,-0.256,0,0,fp
vot,0.179,,,,,80,1.100,190252105.473,0.157,0.167,0.013,0,0,fn
tt,-1.009,"[-1.488, -0.53]",0.479,-4.203,0.000,80,1.200,337634394.654,0.223,-1.000,-0.009,0,0,fn
c,-5.447,"[-7.859, -3.036]",2.412,-4.509,0.000,80,1.200,337634394.654,0.223,-6.000,0.553,0,0,fn
s,-2.737,"[-4.032, -1.442]",1.295,-4.218,0.000,80,1.200,337634394.654,0.223,-3.000,0.263,0,0,fn
k0,-0.172,"[-0.974, 0.63]",0.802,-0.429,0.670,80,1.200,337634394.654,0.223,0.000,-0.172,0,0,fp
k1,0.065,"[-0.619, 0.75]",0.684,0.191,0.849,80,1.200,337634394.654,0.223,0.000,0.065,0,0,fp
k2,0.048,"[-0.931, 1.026]",0.978,0.097,0.923,80,1.200,337634394.654,0.223,0.000,0.048,0,0,fp
k3,-0.036,"[-0.611, 0.538]",0.574,-0.126,0.900,80,1.200,337634394.654,0.223,0.000,-0.036,0,0,fp
k4,-0.148,"[-0.772, 0.476]",0.624,-0.474,0.637,80,1.200,337634394.654,0.223,0.000,-0.148,0,0,fp
k5,-0.285,"[-1.003, 0.433]",0.718,-0.792,0.431,80,1.200,337634394.654,0.223,0.000,-0.285,0,0,fp
vot,0.185,,,,,80,1.200,337634394.654,0.223,0.167,0.019,0,0,fn
