stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.015,"[-1.815, -0.215]",0.800,-2.533,0.014
norefined,c,-6.730,"[-11.094, -2.366]",4.364,-3.078,0.003
norefined,s,-3.388,"[-5.875, -0.9]",2.487,-2.719,0.008
norefined,k0,0.786,"[-0.25, 1.821]",1.036,1.515,0.135
norefined,k1,-1.264,"[-2.571, 0.042]",1.306,-1.932,0.058
norefined,k2,-0.268,"[-1.415, 0.879]",1.147,-0.467,0.642
norefined,k3,0.383,"[-0.315, 1.08]",0.697,1.096,0.277
norefined,k4,0.103,"[-0.824, 1.031]",0.927,0.223,0.825
norefined,k5,-1.475,"[-3.274, 0.325]",1.799,-1.636,0.107
refined,tt,-0.939,"[-1.27, -0.607]",0.331,-5.653,0.000
refined,c,-5.230,"[-6.994, -3.466]",1.764,-5.917,0.000
refined,s,-2.506,"[-3.393, -1.619]",0.887,-5.638,0.000
refined,k0,-0.287,"[-0.863, 0.289]",0.576,-0.994,0.324
refined,k1,0.026,"[-0.444, 0.496]",0.470,0.109,0.913
refined,k2,0.033,"[-0.672, 0.739]",0.705,0.094,0.925
refined,k3,-0.058,"[-0.489, 0.373]",0.431,-0.268,0.790
refined,k4,-0.212,"[-0.671, 0.246]",0.458,-0.925,0.358
refined,k5,-0.256,"[-0.776, 0.264]",0.520,-0.982,0.330
