stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,114.275,2.023,0.000,76,0,9,3558116135.747,217616754.293
refined,138.857,2.023,0.000,76,0,9,3558116135.747,181052135.392
