stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,0.563,-5.813,-3.846,-0.518,-0.095,-0.335,-0.021,-0.801,-0.614,1880756224.137,-0.097
norefined,2,0.094,-5.862,-3.796,-0.570,-0.168,-0.390,-0.102,-0.865,-0.663,1100548278.579,-0.016
norefined,3,-0.394,-5.912,-3.727,-0.573,-0.209,-0.406,-0.151,-0.878,-0.684,694495070.573,0.067
norefined,4,-0.876,-5.956,-3.619,-0.559,-0.249,-0.377,-0.178,-0.852,-0.684,467183087.438,0.147
norefined,5,-1.346,-5.976,-3.523,-0.488,-0.277,-0.326,-0.126,-0.812,-0.599,361029747.060,0.225
norefined,6,-1.395,-6.010,-3.672,-0.334,-0.177,-0.233,-0.002,-0.520,-0.315,344220584.093,0.232
norefined,7,-0.988,-6.047,-3.882,-0.336,-0.207,-0.275,-0.046,-0.341,-0.265,418129150.517,0.163
norefined,8,-1.464,-6.065,-3.753,-0.307,-0.273,-0.238,-0.042,-0.352,-0.261,343728761.834,0.241
norefined,9,-1.000,-6.097,-3.917,-0.351,-0.290,-0.282,-0.044,-0.300,-0.275,414187031.952,0.164
norefined,10,-1.477,-6.115,-3.789,-0.318,-0.351,-0.243,-0.039,-0.311,-0.268,342931222.667,0.241
refined,11,-1.477,-6.115,-3.789,-0.318,-0.351,-0.243,-0.039,-0.311,-0.268,342931222.667,0.241
refined,12,-1.846,-8.156,-5.205,-0.413,-0.805,-0.174,-0.252,-0.278,-0.157,333541935.158,0.226
refined,13,-2.181,-9.510,-6.123,-0.457,-0.861,-0.319,-0.223,-0.298,-0.310,332202134.036,0.229
refined,14,-2.500,-10.750,-7.016,-0.504,-0.852,-0.373,-0.305,-0.449,-0.413,331548679.107,0.233
refined,15,-2.820,-11.999,-7.917,-0.537,-0.796,-0.419,-0.414,-0.658,-0.521,331095847.886,0.235
refined,16,-3.136,-13.258,-8.813,-0.561,-0.731,-0.447,-0.541,-0.886,-0.617,330791378.359,0.237
refined,17,-3.409,-14.370,-9.587,-0.574,-0.675,-0.471,-0.655,-1.077,-0.705,330621896.251,0.237
refined,18,-3.616,-15.219,-10.170,-0.580,-0.633,-0.488,-0.747,-1.218,-0.775,330542522.109,0.238
refined,19,-3.758,-15.804,-10.568,-0.584,-0.601,-0.502,-0.812,-1.310,-0.829,330507870.387,0.238
refined,20,-3.855,-16.196,-10.836,-0.590,-0.578,-0.513,-0.860,-1.371,-0.868,330492202.608,0.238
