attr,theta,width_confint,width_CI,t-test,pvalue,time,method,rep,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-1.256,"[-2.09, -0.423]",0.834,-2.513,0.014,9.878,ngd,28,283178697.510,0.174,-1.000,-0.256,0,0,fn
c,-7.223,"[-12.546, -1.9]",5.323,-2.263,0.027,9.878,ngd,28,283178697.510,0.174,-6.000,-1.223,0,0,fn
s,-2.933,"[-4.895, -0.972]",1.961,-2.495,0.015,9.878,ngd,28,283178697.510,0.174,-3.000,0.067,0,0,fn
k0,-0.407,"[-1.809, 0.995]",1.402,-0.484,0.630,9.878,ngd,28,283178697.510,0.174,0.000,-0.407,0,0,fp
k1,0.530,"[-0.716, 1.776]",1.246,0.710,0.480,9.878,ngd,28,283178697.510,0.174,0.000,0.530,0,0,fp
k2,-1.158,"[-2.046, -0.27]",0.888,-2.174,0.033,9.878,ngd,28,283178697.510,0.174,0.000,-1.158,0,1,fp
k3,1.471,"[-0.129, 3.07]",1.599,1.534,0.130,9.878,ngd,28,283178697.510,0.174,0.000,1.471,0,0,fp
k4,-0.397,"[-1.068, 0.274]",0.671,-0.986,0.327,9.878,ngd,28,283178697.510,0.174,0.000,-0.397,0,0,fp
k5,-1.551,"[-3.448, 0.346]",1.897,-1.364,0.177,9.878,ngd,28,283178697.510,0.174,0.000,-1.551,0,0,fp
vot,0.174,,,,,9.878,ngd,28,283178697.510,0.174,0.167,0.007,0,0,fn
tt,0.740,"[-0.938, 2.418]",1.678,0.735,0.465,10.268,lm,28,3278105505.114,0.592,-1.000,1.740,1,0,fn
c,-7.159,"[-22.498, 8.179]",15.339,-0.779,0.439,10.268,lm,28,3278105505.114,0.592,-6.000,-1.159,1,0,fn
s,-2.878,"[-9.288, 3.531]",6.409,-0.749,0.456,10.268,lm,28,3278105505.114,0.592,-3.000,0.122,1,0,fn
k0,-0.237,"[-3.176, 2.703]",2.940,-0.134,0.894,10.268,lm,28,3278105505.114,0.592,0.000,-0.237,0,0,fp
k1,0.603,"[-2.758, 3.964]",3.361,0.299,0.766,10.268,lm,28,3278105505.114,0.592,0.000,0.603,0,0,fp
k2,-1.276,"[-6.046, 3.493]",4.769,-0.446,0.657,10.268,lm,28,3278105505.114,0.592,0.000,-1.276,0,0,fp
k3,1.769,"[-3.485, 7.023]",5.254,0.562,0.576,10.268,lm,28,3278105505.114,0.592,0.000,1.769,0,0,fp
k4,-0.001,"[-3.185, 3.184]",3.185,-0.000,1.000,10.268,lm,28,3278105505.114,0.592,0.000,-0.001,0,0,fp
k5,-1.561,"[-5.479, 2.358]",3.918,-0.664,0.509,10.268,lm,28,3278105505.114,0.592,0.000,-1.561,0,0,fp
vot,-0.103,,,,,10.268,lm,28,3278105505.114,0.592,0.167,-0.270,0,0,fn
tt,-1.498,"[-2.278, -0.719]",0.779,-3.206,0.002,20.399,ngd+lm,28,171446261.044,0.135,-1.000,-0.498,0,0,fn
c,-7.897,"[-11.83, -3.965]",3.932,-3.350,0.001,20.399,ngd+lm,28,171446261.044,0.135,-6.000,-1.897,0,0,fn
s,-4.795,"[-7.361, -2.229]",2.566,-3.117,0.003,20.399,ngd+lm,28,171446261.044,0.135,-3.000,-1.795,0,0,fn
k0,0.496,"[-0.311, 1.304]",0.807,1.025,0.309,20.399,ngd+lm,28,171446261.044,0.135,0.000,0.496,0,0,fp
k1,0.515,"[-0.259, 1.288]",0.774,1.109,0.271,20.399,ngd+lm,28,171446261.044,0.135,0.000,0.515,0,0,fp
k2,0.391,"[-0.226, 1.008]",0.617,1.056,0.295,20.399,ngd+lm,28,171446261.044,0.135,0.000,0.391,0,0,fp
k3,-0.108,"[-0.792, 0.576]",0.684,-0.264,0.793,20.399,ngd+lm,28,171446261.044,0.135,0.000,-0.108,0,0,fp
k4,-0.200,"[-0.754, 0.355]",0.555,-0.600,0.551,20.399,ngd+lm,28,171446261.044,0.135,0.000,-0.200,0,0,fp
k5,0.295,"[-0.364, 0.954]",0.659,0.746,0.458,20.399,ngd+lm,28,171446261.044,0.135,0.000,0.295,0,0,fp
vot,0.190,,,,,20.399,ngd+lm,28,171446261.044,0.135,0.167,0.023,0,0,fn
