stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,n_paths,n_paths_added,n_paths_effectively_added,vot
norefined,1,-0.319,-6.727,-1.072,0.462,1.915,-1.233,0.224,-1.416,-0.027,1528376748.757,1584,0,0,0.047
norefined,2,-0.781,-6.672,-1.193,0.370,1.895,-1.275,0.167,-1.433,-0.097,976816078.716,1584,0,0,0.117
norefined,3,-0.662,-6.638,-1.573,0.185,1.765,-1.372,0.085,-1.395,-0.247,793800193.301,1584,0,0,0.100
norefined,4,-1.097,-6.561,-1.695,0.030,1.742,-1.405,0.022,-1.407,-0.347,837144274.985,1584,0,0,0.167
norefined,5,-0.649,-6.614,-1.857,-0.056,1.661,-1.412,-0.031,-1.367,-0.395,690398524.941,1584,0,0,0.098
norefined,6,-1.122,-6.545,-1.904,-0.172,1.668,-1.412,-0.065,-1.392,-0.459,763499434.291,1584,0,0,0.171
norefined,7,-0.659,-6.597,-2.035,-0.247,1.605,-1.412,-0.115,-1.349,-0.496,640009046.356,1584,0,0,0.100
norefined,8,-1.141,-6.531,-2.060,-0.340,1.627,-1.393,-0.125,-1.383,-0.542,728665193.637,1584,0,0,0.175
norefined,9,-0.668,-6.586,-2.165,-0.408,1.575,-1.390,-0.170,-1.337,-0.568,615452957.801,1584,0,0,0.101
norefined,10,-1.153,-6.521,-2.179,-0.481,1.607,-1.355,-0.157,-1.376,-0.598,710285712.915,1584,0,0,0.177
refined,11,-0.668,-6.586,-2.165,-0.408,1.575,-1.390,-0.170,-1.337,-0.568,615452957.801,1584,0,0,0.101
refined,12,-0.645,-6.253,-2.511,-1.344,1.227,-0.537,0.804,-2.058,-1.234,550124960.855,1584,0,0,0.103
refined,13,-0.341,-3.116,-1.629,-0.975,0.672,-0.490,-0.161,-1.169,0.031,528665439.990,1584,0,0,0.110
refined,14,-0.298,-2.297,-1.413,-0.792,0.333,0.104,-0.103,-0.612,-0.227,498972143.409,1584,0,0,0.130
refined,15,-0.292,-2.105,-1.383,-0.665,0.315,0.026,-0.320,-0.481,0.060,494455252.164,1584,0,0,0.139
refined,16,-0.299,-2.141,-1.387,-0.663,0.320,0.061,-0.289,-0.453,-0.004,494149133.885,1584,0,0,0.140
refined,17,-0.299,-2.130,-1.384,-0.657,0.317,0.056,-0.299,-0.451,0.012,494136139.022,1584,0,0,0.140
refined,18,-0.299,-2.132,-1.385,-0.657,0.318,0.057,-0.298,-0.450,0.009,494135507.330,1584,0,0,0.140
refined,19,-0.299,-2.131,-1.384,-0.657,0.317,0.057,-0.298,-0.450,0.009,494135473.584,1584,0,0,0.140
refined,20,-0.299,-2.132,-1.385,-0.657,0.317,0.057,-0.298,-0.450,0.009,494135469.922,1584,0,0,0.140
