stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,63.048,1.727,0.000,0,9,3554931317.492,375422268.784,76
refined,136.653,1.727,0.000,0,9,3554931317.492,183656373.174,76
