attr,theta,width_confint,width_CI,t-test,pvalue,rep,level,objective,nrmse,theta_true,bias,fn,fp,f_type
tt,-0.963,"[-1.321, -0.604]",0.359,-4.476,0.000,55,0.150,183656373.174,0.137,-1.000,0.037,0,0,fn
c,-5.792,"[-7.877, -3.706]",2.085,-4.633,0.000,55,0.150,183656373.174,0.137,-6.000,0.208,0,0,fn
s,-3.289,"[-4.576, -2.002]",1.287,-4.263,0.000,55,0.150,183656373.174,0.137,-3.000,-0.289,0,0,fn
k0,0.124,"[-0.4, 0.648]",0.524,0.395,0.694,55,0.150,183656373.174,0.137,0.000,0.124,0,0,fp
k1,0.048,"[-0.45, 0.547]",0.498,0.162,0.872,55,0.150,183656373.174,0.137,0.000,0.048,0,0,fp
k2,0.065,"[-0.448, 0.578]",0.513,0.211,0.834,55,0.150,183656373.174,0.137,0.000,0.065,0,0,fp
k3,-0.432,"[-0.975, 0.111]",0.543,-1.326,0.189,55,0.150,183656373.174,0.137,0.000,-0.432,0,0,fp
k4,0.196,"[-0.27, 0.663]",0.467,0.701,0.486,55,0.150,183656373.174,0.137,0.000,0.196,0,0,fp
k5,0.470,"[-0.392, 1.332]",0.862,0.910,0.366,55,0.150,183656373.174,0.137,0.000,0.470,0,0,fp
vot,0.166,,,,,55,0.150,183656373.174,0.137,0.167,-0.000,0,0,fn
tt,-1.031,"[-1.508, -0.554]",0.477,-3.607,0.001,55,0.200,323451440.813,0.179,-1.000,-0.031,0,0,fn
c,-5.450,"[-7.988, -2.912]",2.538,-3.582,0.001,55,0.200,323451440.813,0.179,-6.000,0.550,0,0,fn
s,-2.953,"[-4.5, -1.406]",1.547,-3.183,0.002,55,0.200,323451440.813,0.179,-3.000,0.047,0,0,fn
k0,0.085,"[-0.616, 0.786]",0.701,0.202,0.841,55,0.200,323451440.813,0.179,0.000,0.085,0,0,fp
k1,-0.295,"[-1.051, 0.461]",0.756,-0.651,0.517,55,0.200,323451440.813,0.179,0.000,-0.295,0,0,fp
k2,-0.083,"[-0.729, 0.562]",0.645,-0.215,0.831,55,0.200,323451440.813,0.179,0.000,-0.083,0,0,fp
k3,-0.884,"[-1.737, -0.031]",0.853,-1.728,0.089,55,0.200,323451440.813,0.179,0.000,-0.884,0,1,fp
k4,-0.061,"[-0.685, 0.563]",0.624,-0.163,0.871,55,0.200,323451440.813,0.179,0.000,-0.061,0,0,fp
k5,0.513,"[-0.623, 1.648]",1.135,0.753,0.454,55,0.200,323451440.813,0.179,0.000,0.513,0,0,fp
vot,0.189,,,,,55,0.200,323451440.813,0.179,0.167,0.023,0,0,fn
tt,-0.299,"[-0.475, -0.123]",0.176,-2.834,0.006,55,0.250,494135469.922,0.232,-1.000,0.701,0,0,fn
c,-2.132,"[-3.329, -0.934]",1.197,-2.969,0.004,55,0.250,494135469.922,0.232,-6.000,3.868,0,0,fn
s,-1.385,"[-2.082, -0.687]",0.697,-3.312,0.001,55,0.250,494135469.922,0.232,-3.000,1.615,0,0,fn
k0,-0.657,"[-1.183, -0.131]",0.526,-2.084,0.041,55,0.250,494135469.922,0.232,0.000,-0.657,0,1,fp
k1,0.317,"[-0.12, 0.755]",0.438,1.210,0.231,55,0.250,494135469.922,0.232,0.000,0.317,0,0,fp
k2,0.057,"[-0.458, 0.571]",0.515,0.184,0.854,55,0.250,494135469.922,0.232,0.000,0.057,0,0,fp
k3,-0.298,"[-0.879, 0.283]",0.581,-0.856,0.395,55,0.250,494135469.922,0.232,0.000,-0.298,0,0,fp
k4,-0.450,"[-1.063, 0.164]",0.614,-1.222,0.226,55,0.250,494135469.922,0.232,0.000,-0.450,0,0,fp
k5,0.009,"[-0.714, 0.733]",0.723,0.021,0.983,55,0.250,494135469.922,0.232,0.000,0.009,0,0,fp
vot,0.140,,,,,55,0.250,494135469.922,0.232,0.167,-0.026,0,0,fn
