stage,iter,theta_tt,theta_c,theta_s,theta_k0,theta_k1,theta_k2,theta_k3,theta_k4,theta_k5,objective,vot
norefined,1,-0.999,-7.324,-4.933,-0.535,-1.918,-0.717,-0.862,0.473,1.899,96936779.204,0.136
norefined,2,-1.413,-7.350,-4.863,-0.375,-1.831,-0.604,-0.759,0.602,1.887,47501302.332,0.192
norefined,3,-1.700,-7.458,-4.705,-0.173,-1.754,-0.497,-0.662,0.835,1.793,45293015.359,0.228
norefined,4,-1.223,-7.534,-4.757,-0.125,-1.754,-0.500,-0.665,0.935,1.746,38033216.661,0.162
norefined,5,-1.659,-7.576,-4.615,-0.021,-1.749,-0.440,-0.567,1.027,1.666,35774291.717,0.219
norefined,6,-1.175,-7.632,-4.698,-0.015,-1.770,-0.451,-0.576,1.076,1.613,34066252.803,0.154
norefined,7,-1.627,-7.665,-4.555,0.059,-1.790,-0.415,-0.487,1.123,1.530,31048922.320,0.212
norefined,8,-1.145,-7.709,-4.660,0.037,-1.818,-0.422,-0.501,1.145,1.472,31830224.749,0.149
norefined,9,-1.605,-7.736,-4.520,0.092,-1.846,-0.398,-0.418,1.169,1.392,28294440.416,0.207
norefined,10,-1.129,-7.771,-4.643,0.049,-1.873,-0.396,-0.435,1.173,1.331,30189668.278,0.145
refined,11,-1.605,-7.736,-4.520,0.092,-1.846,-0.398,-0.418,1.169,1.392,28294440.416,0.207
refined,12,-0.196,-3.305,-0.674,-0.943,2.422,-0.857,1.746,-0.162,-2.950,77180304.334,0.059
refined,13,-0.140,-0.110,-0.446,0.447,-1.600,0.433,-0.666,0.436,1.575,1094273780.248,1.264
refined,14,-0.058,-1.033,-0.116,-0.189,0.956,-0.300,0.374,-0.088,-0.916,65151676.775,0.056
refined,15,-0.130,-1.590,-0.407,-0.262,0.539,-0.247,0.532,0.094,-0.645,18483033.669,0.082
refined,16,-0.180,-1.887,-0.592,-0.298,0.385,-0.254,0.578,0.215,-0.610,13130279.015,0.095
refined,17,-0.205,-2.034,-0.675,-0.315,0.327,-0.249,0.588,0.279,-0.623,12452186.351,0.101
refined,18,-0.215,-2.093,-0.708,-0.318,0.306,-0.242,0.590,0.302,-0.629,12379608.988,0.103
refined,19,-0.219,-2.113,-0.719,-0.318,0.298,-0.239,0.590,0.309,-0.630,12372572.797,0.104
refined,20,-0.220,-2.119,-0.723,-0.319,0.296,-0.238,0.590,0.311,-0.631,12371911.199,0.104
