stage,F,critical-F,p,n,dof_m1,dof_m2,sse_m1,sse_m2
norefined,28.165,1.857,0.000,38,0,9,678896938.174,69695525.205
refined,28.165,1.857,0.000,38,0,9,678896938.174,69695525.205
