stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-0.954,"[-2.152, 0.245]",1.199,-1.352,0.187
norefined,c,-6.645,"[-14.121, 0.83]",7.475,-1.510,0.142
norefined,s,-4.924,"[-10.426, 0.578]",5.502,-1.520,0.139
norefined,k0,-1.784,"[-4.066, 0.498]",2.282,-1.329,0.194
norefined,k1,0.658,"[-1.313, 2.628]",1.971,0.567,0.575
norefined,k2,-0.449,"[-2.666, 1.768]",2.217,-0.344,0.733
norefined,k3,1.190,"[-1.726, 4.105]",2.915,0.693,0.494
norefined,k4,0.012,"[-1.728, 1.752]",1.740,0.012,0.991
norefined,k5,0.993,"[-0.8, 2.786]",1.793,0.941,0.354
refined,tt,-1.919,"[-3.298, -0.541]",1.379,-2.366,0.025
refined,c,-11.557,"[-19.434, -3.68]",7.877,-2.493,0.019
refined,s,-4.810,"[-7.864, -1.756]",3.054,-2.676,0.012
refined,k0,0.829,"[-0.316, 1.975]",1.145,1.231,0.228
refined,k1,0.382,"[-0.347, 1.112]",0.730,0.890,0.381
refined,k2,1.242,"[-0.193, 2.677]",1.435,1.470,0.152
refined,k3,0.683,"[-1.166, 2.533]",1.849,0.628,0.535
refined,k4,-3.057,"[-5.865, -0.25]",2.807,-1.850,0.074
refined,k5,-0.680,"[-1.853, 0.493]",1.173,-0.985,0.333
