stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,45.579,1.857,0.000,0,9,1838318344.337,121378431.965,38
refined,189.789,1.857,0.000,0,9,1838318344.337,30689694.713,38
