stage,F,critical-F,p,dof_m1,dof_m2,sse_m1,sse_m2,n
norefined,44.287,1.857,0.000,0,9,1589872927.535,107829561.697,38
refined,90.695,1.857,0.000,0,9,1589872927.535,54547043.088,38
