stage,parameter,est,CI,width_CI,t-test,p-value
norefined,tt,-1.322,"[-2.441, -0.203]",1.119,-2.008,0.054
norefined,c,-6.290,"[-11.406, -1.173]",5.117,-2.089,0.046
norefined,s,-3.420,"[-6.513, -0.327]",3.093,-1.879,0.070
norefined,k0,0.220,"[-1.408, 1.849]",1.628,0.230,0.820
norefined,k1,-0.133,"[-1.667, 1.401]",1.534,-0.147,0.884
norefined,k2,0.507,"[-0.651, 1.664]",1.158,0.744,0.463
norefined,k3,-1.067,"[-2.452, 0.318]",1.385,-1.309,0.201
norefined,k4,0.577,"[-1.292, 2.445]",1.868,0.524,0.604
norefined,k5,-0.713,"[-2.441, 1.015]",1.728,-0.701,0.489
refined,tt,-0.961,"[-1.603, -0.32]",0.642,-2.546,0.016
refined,c,-5.725,"[-8.987, -2.463]",3.262,-2.982,0.006
refined,s,-2.797,"[-4.543, -1.052]",1.745,-2.723,0.011
refined,k0,-0.408,"[-1.358, 0.542]",0.950,-0.729,0.472
refined,k1,0.357,"[-0.474, 1.188]",0.831,0.730,0.471
refined,k2,-0.128,"[-1.065, 0.808]",0.937,-0.233,0.818
refined,k3,0.177,"[-0.523, 0.876]",0.699,0.429,0.671
refined,k4,-0.295,"[-1.464, 0.874]",1.169,-0.429,0.671
refined,k5,-0.369,"[-1.411, 0.674]",1.043,-0.601,0.553
